mcs,s1,s2,s3,s4,s5
570,21.835,15.875,15.7425,20.525,17.9875
571,22.01,15.8925,15.8575,20.6,17.985
572,22.01,15.73,16.01,20.55,17.9825
573,22.1525,15.6975,16.065,20.42,18.0125
574,22.0775,15.64,16.185,20.3275,17.975
575,22.1075,15.595,16.25,20.2875,17.9325
576,22.1,15.475,16.305,20.2275,18.0025
577,22.155,15.34,16.2725,20.21,17.9675
578,22.21,15.315,16.3625,20.28,18.005
579,22.2575,15.3175,16.43,20.2925,18.1125
580,22.115,15.2575,16.41,20.215,18.155
581,22.1175,15.12,16.48,20.2675,18.1875
582,22.3225,15.1425,16.58,20.0925,18.1825
583,22.255,15.0825,16.51,20.0575,18.1075
584,22.2775,15.0125,16.6225,20.04,18.28
585,22.435,14.96,16.5075,19.9475,18.3175
586,22.415,14.9075,16.5775,19.955,18.355
587,22.475,14.9225,16.5825,19.8825,18.4425
588,22.4575,14.8225,16.625,19.8025,18.5625
589,22.52,14.73,16.585,19.81,18.5625
590,22.6025,14.71,16.735,19.71,18.635
591,22.515,14.71,16.6925,19.5675,18.645
592,22.41,14.6175,16.61,19.5725,18.7825
593,22.5475,14.6525,16.7325,19.55,18.77
594,22.6175,14.6425,16.8575,19.4975,18.7425
595,22.5575,14.605,16.8925,19.3975,18.7475
596,22.6,14.5775,16.96,19.3175,18.845
597,22.5525,14.655,16.885,19.2175,18.9175
598,22.5825,14.72,16.92,19.1025,19.035
599,22.4675,14.6925,16.98,19.1425,19.12
600,22.3475,14.64,16.92,19.01,19.285
601,22.345,14.6925,16.825,18.845,19.185
602,22.4475,14.7125,16.915,18.8025,19.2475
603,22.325,14.7525,16.9075,18.7425,19.3425
604,22.415,14.8275,16.8525,18.7125,19.3275
605,22.3725,14.77,16.945,18.6975,19.44
606,22.26,14.8775,16.935,18.62,19.46
607,22.15,14.965,16.975,18.555,19.4625
608,22.11,15.035,16.8475,18.4325,19.4275
609,22.17,15.145,16.8725,18.405,19.615
610,22.1325,15.2475,16.785,18.4025,19.5175
611,22.0575,15.3375,16.7575,18.2425,19.5575
612,21.985,15.415,16.6975,18.32,19.575
613,21.9525,15.4525,16.7675,18.315,19.5475
614,21.85,15.5875,16.7575,18.2825,19.575
615,21.7575,15.645,16.8325,18.2225,19.705
616,21.7775,15.735,16.815,18.0725,19.7875
617,21.6775,15.855,16.7925,17.9575,19.7275
618,21.5725,15.9375,16.775,17.8475,19.7675
619,21.6275,16.01,16.7475,17.86,19.88
620,21.5525,16.1525,16.7975,17.835,19.925
621,21.48,16.09,16.8,17.75,20.08
622,21.385,16.195,16.7525,17.685,20.055
623,21.34,16.2875,16.7225,17.6125,20.05
624,21.2425,16.36,16.71,17.485,20.2
625,21.325,16.415,16.5725,17.51,20.2125
626,21.27,16.5075,16.63,17.4075,20.335
627,21.1075,16.4975,16.615,17.285,20.3625
628,21.0075,16.53,16.6825,17.1725,20.4075
629,21.0625,16.5425,16.76,17.1725,20.3775
630,21.01,16.6925,16.7325,17.2175,20.3375
631,20.9675,16.6925,16.7825,17.2525,20.43
632,20.8025,16.765,16.885,17.16,20.4175
633,20.76,16.865,16.8225,17.0925,20.545
634,20.7175,16.86,16.7275,17.0375,20.5275
635,20.69,16.8875,16.675,16.9975,20.615
636,20.7025,16.855,16.675,16.8875,20.69
637,20.7675,16.9475,16.7,17.01,20.7225
638,20.7375,16.9925,16.7375,16.9525,20.85
639,20.555,16.975,16.675,16.7875,20.8225
640,20.5,16.9825,16.7675,16.88,20.8775
641,20.475,16.885,16.7875,16.7875,20.9325
642,20.37,17.065,16.835,16.695,20.955
643,20.3425,17.1825,16.7525,16.6825,20.9425
644,20.305,17.145,16.7875,16.58,20.9725
645,20.325,17.17,16.8325,16.6075,21.0325
646,20.1675,17.0975,16.8875,16.6025,21.15
647,20.115,17.1225,17.0575,16.565,21.2475
648,20.0325,17.0575,17.1525,16.665,21.2075
649,20.025,17.0675,17.0925,16.7225,21.125
650,19.7375,17.1275,17.1225,16.6925,21.2225
651,19.815,17.18,17.1875,16.67,21.3625
652,19.7175,17.255,17.08,16.6225,21.4175
653,19.6175,17.22,17.06,16.5675,21.39
654,19.5825,17.24,17.0475,16.565,21.3825
655,19.485,17.2375,17.1425,16.6025,21.325
656,19.39,17.225,17.195,16.6175,21.365
657,19.4225,17.22,17.285,16.655,21.4425
658,19.365,17.2225,17.2,16.645,21.455
659,19.3825,17.3025,17.17,16.55,21.455
660,19.43,17.2725,17.1475,16.5575,21.515
661,19.4225,17.21,17.0975,16.5325,21.4175
662,19.3975,17.2975,17.1525,16.54,21.4125
663,19.3825,17.355,17.11,16.5575,21.455
664,19.37,17.4725,17.16,16.6225,21.4925
665,19.39,17.4,17.075,16.5925,21.46
666,19.3825,17.34,16.985,16.6675,21.58
667,19.36,17.315,16.9475,16.725,21.59
668,19.28,17.2975,16.95,16.7275,21.715
669,19.255,17.2575,16.9125,16.87,21.595
670,19.1825,17.29,16.91,16.7925,21.705
671,19.175,17.3125,16.8775,16.825,21.79
672,19.145,17.3175,16.8275,16.7925,21.7225
673,19.135,17.3775,16.71,16.8775,21.79
674,19.075,17.4225,16.58,16.815,21.7
675,19.1525,17.5075,16.595,16.89,21.7825
676,19.04,17.5625,16.52,16.8275,21.7325
677,19.065,17.49,16.54,16.7175,21.7175
678,19.015,17.6375,16.6175,16.7675,21.7875
679,19.0375,17.6725,16.585,16.805,21.8125
680,18.945,17.6825,16.5975,16.9025,21.86
681,18.835,17.805,16.4625,16.93,21.8725
682,18.8525,17.86,16.49,16.975,21.9325
683,18.775,17.785,16.495,17.0425,21.8925
684,18.835,17.8375,16.6025,16.98,21.85
685,18.6975,17.7475,16.495,16.9325,21.83
686,18.7375,17.815,16.485,17.055,21.915
687,18.49,17.66,16.43,17.1375,22.0525
688,18.455,17.7775,16.445,17.215,22.065
689,18.305,17.91,16.3225,17.21,22.0975
690,18.3325,17.96,16.23,17.1975,22.1775
691,18.265,17.955,16.3,17.1825,22.285
692,18.24,18.005,16.2725,17.3175,22.36
693,18.0225,18.1175,16.2575,17.3225,22.2225
694,17.9725,18.0325,16.2025,17.3725,22.245
695,18.1175,18.0075,16.045,17.3425,22.2525
696,17.9575,17.975,16.0675,17.36,22.34
697,18.06,18.0575,15.955,17.4725,22.4775
698,18.12,18.1075,15.87,17.42,22.3925
699,18.04,18.135,15.86,17.4625,22.39
700,18.0475,18.1775,15.8225,17.42,22.4375
701,18.0025,18.235,15.7,17.3175,22.375
702,17.975,18.3125,15.6325,17.35,22.4825
703,17.965,18.475,15.6275,17.4625,22.55
704,17.8675,18.51,15.67,17.375,22.58
705,17.8375,18.475,15.7425,17.38,22.7
706,17.8525,18.4175,15.6725,17.4125,22.7675
707,17.845,18.3525,15.6025,17.31,22.7325
708,17.8475,18.28,15.615,17.3575,22.7875
709,17.9,18.1925,15.55,17.34,22.885
710,17.9825,18.18,15.455,17.3875,22.905
711,18.015,18.19,15.4975,17.34,22.8725
712,18.0575,18.1775,15.5375,17.3375,22.78
713,18.01,18.0725,15.565,17.385,22.7675
714,18.0325,18.065,15.615,17.39,22.9025
715,18.035,18.1675,15.53,17.2175,22.98
716,18.07,18.1625,15.625,17.1,23.07
717,18.045,18.1,15.6025,17.15,23.08
718,18.03,18.015,15.6075,17.16,23.0575
719,18.01,17.9775,15.445,17.245,23.09
720,18.1225,17.895,15.3675,17.165,23.13
721,18.0825,17.8475,15.215,17.245,23.12
722,18.145,17.85,15.1875,17.25,23.215
723,18.2625,17.84,15.1625,17.3,23.2425
724,18.265,17.92,15.095,17.35,23.16
725,18.2625,17.83,14.98,17.5025,23.155
726,18.2975,17.835,15.0225,17.47,23.2275
727,18.4275,17.7925,15.005,17.505,23.155
728,18.4775,17.7675,15.0325,17.5675,23.0875
729,18.53,17.7125,14.88,17.575,23.0425
730,18.6225,17.7425,14.885,17.6825,23.035
731,18.61,17.66,14.795,17.715,23.0725
732,18.59,17.4375,14.76,17.8025,22.9625
733,18.665,17.52,14.7775,17.77,23.095
734,18.6975,17.395,14.765,17.7775,23.15
735,18.845,17.335,14.72,17.695,23.0875
736,18.9925,17.255,14.5825,17.825,23.15
737,19.05,17.1025,14.5725,17.855,23.18
738,19.105,16.99,14.58,17.91,23.1075
739,19.0675,17.0125,14.5675,17.8625,23.1625
740,19.175,16.975,14.575,17.9525,23.2025
741,19.38,16.725,14.57,17.9625,23.235
742,19.365,16.6725,14.6125,17.935,23.0475
743,19.39,16.66,14.55,18.05,23.0675
744,19.41,16.6175,14.55,18.1425,23.125
745,19.495,16.53,14.53,18.1425,23.24
746,19.485,16.5125,14.5725,18.115,23.25
747,19.6675,16.36,14.55,18.145,23.2825
748,19.66,16.2775,14.4525,18.27,23.245
749,19.755,16.2375,14.4075,18.3,23.265
750,19.6975,16.15,14.405,18.385,23.1925
751,19.7525,16.06,14.44,18.425,23.0975
752,19.83,16.0575,14.3875,18.485,22.9975
753,19.805,16.0675,14.45,18.555,23.1475
754,19.8325,16.0225,14.3875,18.645,23.09
755,19.7325,15.9525,14.335,18.63,23.205
756,19.8575,15.96,14.385,18.68,23.135
757,19.7725,15.98,14.385,18.73,23.055
758,19.755,15.8975,14.3425,18.7175,22.99
759,19.75,15.8975,14.2025,18.85,23.055
760,19.69,15.8175,14.2225,19.09,22.9975
761,19.785,15.765,14.27,19.1,22.8375
762,19.8075,15.735,14.28,19.21,22.9
763,19.7975,15.63,14.31,19.2925,22.8225
764,19.7575,15.645,14.2625,19.3725,22.87
765,19.9325,15.5725,14.225,19.47,22.8425
766,19.845,15.52,14.2475,19.345,22.86
767,19.875,15.6075,14.3025,19.3725,22.8825
768,19.83,15.5125,14.3025,19.46,22.935
769,19.805,15.395,14.35,19.435,22.945
770,19.83,15.31,14.3725,19.53,22.9225
771,19.8325,15.185,14.47,19.595,22.8125
772,19.975,15.125,14.5275,19.635,22.79
773,19.9475,15.02,14.635,19.6725,22.8175
774,20.0625,15.0175,14.5425,19.66,22.785
775,19.9975,14.94,14.625,19.5975,22.68
776,20.0325,15.0025,14.645,19.755,22.62
777,19.91,14.925,14.59,19.8475,22.59
778,19.855,14.8575,14.535,19.93,22.5025
779,19.845,14.8425,14.6475,19.94,22.4875
780,19.93,14.79,14.7775,19.9675,22.535
781,19.955,14.805,14.8325,20.02,22.6225
782,20.055,14.7775,14.8375,20.045,22.45
783,20.03,14.6925,14.8275,20.22,22.47
784,19.975,14.6225,14.8675,20.2525,22.5425
785,19.965,14.545,14.995,20.235,22.435
786,19.985,14.3925,14.98,20.235,22.42
787,20,14.4975,14.995,20.245,22.2625
788,19.9425,14.475,14.9875,20.21,22.3575
789,19.9175,14.58,15.0625,20.235,22.3
790,19.915,14.5575,15.17,20.2225,22.285
791,19.8125,14.44,15.195,20.2,22.39
792,19.7625,14.44,15.275,20.325,22.3075
793,19.62,14.475,15.305,20.39,22.1875
794,19.575,14.46,15.3625,20.44,22.2075
795,19.585,14.5925,15.4075,20.45,22.1
796,19.53,14.5025,15.4725,20.4175,22.18
797,19.5625,14.465,15.465,20.4425,22.1225
798,19.5625,14.455,15.505,20.425,22.1
799,19.4525,14.45,15.5975,20.465,22.035
800,19.305,14.445,15.6175,20.485,21.985
801,19.2625,14.4925,15.7575,20.6725,21.94
802,19.205,14.4975,15.815,20.6175,21.9575
803,19.225,14.42,15.8225,20.63,21.9925
804,19.075,14.48,15.735,20.555,21.9925
805,19.0125,14.53,15.7875,20.5225,22.0325
806,19.025,14.47,15.785,20.5125,22.12
807,18.9575,14.405,15.8875,20.4775,22.15
808,18.8375,14.435,15.9375,20.4225,22.155
809,18.865,14.49,15.9275,20.5025,22.1275
810,18.82,14.4775,15.9375,20.57,22.005
811,18.81,14.475,15.8575,20.5625,21.97
812,18.9825,14.4525,15.8025,20.4975,22.035
813,19,14.5225,15.6875,20.38,22.0775
814,19.0675,14.5975,15.745,20.3725,22.1225
815,19.0725,14.6475,15.79,20.355,22.0825
816,19.11,14.7275,15.675,20.27,22.035
817,19.05,14.745,15.6775,20.3125,21.955
818,19.15,14.82,15.77,20.2925,22.0025
819,19.1075,14.81,15.785,20.23,22.0025
820,19.035,14.855,15.6725,20.1575,21.995
821,19.07,14.995,15.6225,20.1,21.96
822,19.0175,15.0125,15.59,20.0275,22.0075
823,19.01,15.095,15.605,20.0525,22.125
824,19.0625,15.1175,15.5825,20.0275,22.2025
825,19.07,15.11,15.5275,19.8775,22.34
826,19.12,15.16,15.46,19.8325,22.4725
827,19.1525,15.21,15.44,19.8,22.57
828,19.125,15.3375,15.46,19.6425,22.415
829,19.0425,15.3625,15.3625,19.6675,22.52
830,19.1,15.54,15.3225,19.5075,22.4975
831,19.12,15.6575,15.3125,19.485,22.4725
832,19.1675,15.77,15.235,19.29,22.515
833,19.1525,15.86,15.195,19.25,22.4525
834,19.1175,15.8725,15.1375,19.245,22.46
835,19.0625,15.985,15.135,19.2425,22.44
836,19.125,15.965,15.0675,19.1625,22.3775
837,19.19,16.105,15.025,19.165,22.5075
838,19.195,16.125,14.9225,19.0825,22.5275
839,19.17,16.1875,14.8925,18.9825,22.5325
840,19.1725,16.265,14.9,19.0525,22.565
841,19.1525,16.35,14.8175,19.01,22.6
842,19.27,16.26,14.8,18.93,22.6775
843,19.2925,16.2825,14.6025,18.985,22.6525
844,19.3275,16.3325,14.625,18.97,22.705
845,19.415,16.3575,14.53,19.0125,22.6975
846,19.32,16.315,14.42,18.945,22.7675
847,19.445,16.2775,14.3475,18.975,22.8475
848,19.4925,16.365,14.3325,18.945,22.7125
849,19.535,16.385,14.2425,19.04,22.72
850,19.59,16.4625,14.1925,18.995,22.795
851,19.595,16.36,14.095,19.0975,22.875
852,19.775,16.43,13.9875,18.9425,22.8275
853,19.765,16.4575,13.8725,18.98,22.815
854,19.845,16.475,13.9225,18.9175,22.7975
855,20.0075,16.49,13.865,18.9025,22.8725
856,20.06,16.535,13.7625,18.7425,22.725
857,20.175,16.55,13.775,18.655,22.905
858,20.3225,16.515,13.51,18.685,22.9
859,20.3425,16.525,13.4275,18.5775,23.0275
860,20.4675,16.5275,13.49,18.5575,23.015
861,20.38,16.5675,13.4625,18.4825,22.9825
862,20.4075,16.6125,13.475,18.4575,23.0925
863,20.5275,16.61,13.4425,18.2975,23.1075
864,20.5175,16.655,13.435,18.335,23.21
865,20.6475,16.68,13.515,18.2675,23.0375
866,20.5825,16.61,13.5,18.3,23.015
867,20.7025,16.75,13.39,18.2625,23.1175
868,20.905,16.7225,13.4525,18.1375,22.965
869,20.89,16.6575,13.3675,18,22.915
870,20.96,16.6475,13.335,17.9875,22.93
871,20.8875,16.5525,13.3,17.935,22.9575
872,21.1275,16.58,13.275,18.015,23.125
873,21.18,16.66,13.2375,18.025,23.0175
874,21.31,16.6275,13.185,17.9475,23.0525
875,21.4325,16.57,13.19,17.7975,23.195
876,21.45,16.455,13.1725,17.78,23.2025
877,21.5275,16.53,13.2275,17.675,23.235
878,21.6075,16.38,13.2025,17.5,23.155
879,21.7825,16.4475,13.2225,17.5375,23.1275
880,21.83,16.4325,13.2975,17.4675,23.1175
881,21.895,16.4375,13.2875,17.47,22.985
882,22.0025,16.4375,13.185,17.4825,23.1075
883,22.125,16.3775,13.23,17.39,23.1175
884,22.2325,16.3375,13.1625,17.3225,23.04
885,22.27,16.345,13.17,17.2775,23.12
886,22.3725,16.2175,13.1575,17.2775,23.005
887,22.3125,16.245,13.2475,17.2225,23.035
888,22.405,16.255,13.34,17.1775,23.035
889,22.48,16.2025,13.34,17.11,23.12
890,22.5025,16.135,13.3575,17.2175,23.205
891,22.51,16.085,13.4475,17.1975,23.18
892,22.525,16.095,13.375,17.12,23.11
893,22.5975,16.0825,13.495,17.0775,23.165
894,22.625,16.0125,13.56,17.01,23.12
895,22.605,15.99,13.6325,16.985,23.085
896,22.4825,15.905,13.705,17.065,22.965
897,22.555,15.915,13.6825,17.1625,22.84
898,22.435,15.8825,13.775,17.115,22.8225
899,22.54,15.7525,13.8,17.2375,22.8475
900,22.5425,15.7425,13.8,17.3025,22.9425
901,22.52,15.6925,13.8575,17.32,22.9
902,22.465,15.6375,13.9425,17.415,22.9425
903,22.4125,15.63,13.985,17.41,23.0325
904,22.34,15.5975,13.97,17.505,23.0675
905,22.31,15.59,13.985,17.35,23.015
906,22.245,15.585,13.97,17.335,23.025
907,22.2525,15.5675,14.005,17.325,23.1525
908,22.13,15.5775,14.0975,17.2775,23.16
909,22.1675,15.4725,14.075,17.2425,23.1925
910,22.1075,15.465,14.1725,17.21,23.165
911,22.1975,15.44,14.1775,17.09,23.125
912,22.2975,15.34,14.2225,17.0425,23.2225
913,22.155,15.3325,14.2425,17.2025,23.2525
914,22.13,15.25,14.2725,17.2425,23.3225
915,22.0425,15.1925,14.285,17.2975,23.3475
916,22.0325,15.11,14.325,17.3225,23.47
917,22.0975,15.2375,14.29,17.345,23.35
918,22.0075,15.115,14.26,17.36,23.4725
919,21.9625,15.12,14.305,17.39,23.465
920,21.9775,15.1275,14.3125,17.4325,23.4875
921,22.045,15.24,14.3075,17.4525,23.4625
922,21.9725,15.1525,14.4375,17.43,23.5575
923,21.9125,14.9125,14.4775,17.4125,23.6275
924,21.94,14.955,14.44,17.4475,23.69
925,22.0075,14.955,14.4175,17.375,23.7925
926,22.02,14.8775,14.48,17.2175,23.9125
927,21.975,14.855,14.44,17.225,23.9725
928,21.9675,14.835,14.46,17.1025,23.93
929,22.0275,14.845,14.5075,16.975,24.005
930,22.0125,14.8225,14.435,16.9675,24.08
931,22.03,14.8075,14.4225,16.8925,24.1975
932,22.0225,14.8425,14.4775,16.6925,24.245
933,21.8825,14.8125,14.5075,16.795,24.3925
934,21.94,14.8,14.54,16.735,24.36
935,21.95,14.8275,14.61,16.7525,24.2525
936,21.79,14.82,14.6225,16.655,24.3525
937,21.885,14.7775,14.6425,16.675,24.485
938,21.815,14.705,14.73,16.5975,24.4475
939,21.88,14.8,14.81,16.5875,24.565
940,21.895,14.815,14.7675,16.525,24.42
941,21.89,14.76,14.7375,16.525,24.4925
942,21.9375,14.7825,14.755,16.42,24.3425
943,22.0825,14.7975,14.8025,16.4225,24.3275
944,22.0625,14.8625,14.825,16.355,24.27
945,22.1475,14.8875,14.7225,16.4025,24.2175
946,22.125,14.93,14.7975,16.37,24.18
947,22.025,14.925,14.8,16.2675,24.115
948,22.0525,15.03,14.7675,16.3025,24.0375
949,21.9975,15.03,14.73,16.2625,23.9775
950,21.9175,15.2775,14.8725,16.3025,23.895
951,21.985,15.2925,14.815,16.4375,23.8125
952,21.93,15.3075,14.92,16.345,23.715
953,21.8475,15.4175,14.8625,16.3125,23.7325
954,21.845,15.44,14.91,16.3325,23.6825
955,21.8725,15.4925,14.8975,16.4125,23.65
956,21.73,15.565,14.865,16.3,23.5175
957,21.6925,15.71,15.0025,16.35,23.4975
958,21.6575,15.805,14.9275,16.38,23.425
959,21.5375,15.8975,15.01,16.4275,23.3425
960,21.46,16.0225,15.08,16.4525,23.21
961,21.4675,16.1275,15.14,16.5475,23.085
962,21.41,16.14,15.16,16.5225,23.1
963,21.3375,16.1975,15.1625,16.58,23.03
964,21.23,16.245,15.0975,16.645,23.05
965,21.145,16.2175,15.2,16.6975,22.89
966,21.0575,16.325,15.175,16.7575,22.8575
967,20.9,16.3475,15.2625,16.905,22.85
968,20.8225,16.375,15.26,17.01,22.9525
969,20.73,16.345,15.2575,17.1325,22.8925
970,20.555,16.355,15.295,17.135,22.8525
971,20.515,16.355,15.3275,17.18,22.9
972,20.3025,16.4075,15.4475,17.1775,22.89
973,20.265,16.495,15.3875,17.205,22.815
974,20.1525,16.525,15.4,17.2275,22.7325
975,19.94,16.5325,15.46,17.335,22.8075
976,19.815,16.68,15.6325,17.3975,22.695
977,19.73,16.6925,15.5675,17.44,22.58
978,19.5975,16.7425,15.465,17.5075,22.54
979,19.5475,16.8475,15.465,17.52,22.4975
980,19.54,16.8475,15.5825,17.6875,22.405
981,19.605,16.8275,15.55,17.77,22.2625
982,19.4375,16.9,15.5575,17.9025,22.1925
983,19.3975,16.8075,15.635,17.9725,22.085
984,19.48,16.8425,15.6625,18.075,22.0975
985,19.44,16.8875,15.5925,18.1875,22.0675
986,19.2625,16.9225,15.6725,18.24,22.005
987,19.265,17.0025,15.61,18.415,22.0275
988,19.0825,16.965,15.63,18.475,21.93
989,19.0625,16.95,15.81,18.6275,21.945
990,18.8875,16.9175,15.7775,18.525,21.7575
991,18.825,16.9825,15.7625,18.63,21.73
992,18.89,16.945,15.8025,18.7275,21.6325
993,18.865,17.005,15.7125,18.8275,21.6925
994,18.7525,17.06,15.6925,18.97,21.575
995,18.8025,16.9375,15.665,19.0625,21.435
996,18.8075,16.9675,15.6675,19.1325,21.405
997,18.9175,16.97,15.615,19.0825,21.35
998,18.9325,17.0075,15.4925,19.175,21.4025
999,18.9275,17.03,15.535,19.15,21.3625
1000,18.995,16.9625,15.575,19.185,21.48
1001,18.9775,16.8925,15.485,19.2425,21.36
1002,19.0975,16.89,15.5375,19.4125,21.385
1003,19.06,16.8425,15.61,19.33,21.255
1004,19.0775,16.8225,15.55,19.3375,21.21
1005,19.16,16.7825,15.5675,19.3975,21.1975
1006,19.18,16.6875,15.5775,19.345,21.265
1007,19.2425,16.63,15.56,19.395,21.2
1008,19.3625,16.635,15.465,19.5,21.1575
1009,19.44,16.5325,15.425,19.435,21.0725
1010,19.61,16.4825,15.4725,19.4375,21.095
1011,19.7725,16.4875,15.4275,19.47,21.1275
1012,19.87,16.5175,15.4075,19.4475,20.9925
1013,19.95,16.585,15.3675,19.3125,20.8025
1014,20.045,16.4925,15.305,19.315,20.7925
1015,20.1775,16.57,15.415,19.2825,20.845
1016,20.2325,16.465,15.325,19.1075,20.8025
1017,20.435,16.505,15.225,19.025,20.85
1018,20.5,16.49,15.135,18.9575,20.865
1019,20.6175,16.4375,15.1025,18.9375,20.7425
1020,20.8125,16.485,15.0875,18.97,20.7575
1021,20.8575,16.43,15.06,18.9325,20.84
1022,20.9,16.395,14.995,18.87,20.8475
1023,21.0125,16.4425,14.875,18.895,20.8125
1024,21.04,16.5425,14.8875,18.84,20.865
1025,21.0875,16.62,14.8475,18.605,20.7425
1026,21.1675,16.7025,14.7575,18.5575,20.9075
1027,21.2425,16.725,14.785,18.525,20.97
1028,21.38,16.7175,14.755,18.4375,20.955
1029,21.545,16.76,14.6875,18.3225,20.905
1030,21.5275,16.84,14.665,18.1975,20.95
1031,21.5175,16.91,14.58,18.16,20.9175
1032,21.5775,17.0225,14.49,17.9775,20.915
1033,21.62,17.14,14.5225,17.95,20.95
1034,21.745,17.0925,14.4475,17.85,20.91
1035,21.765,17.1325,14.3925,17.8875,20.935
1036,21.7675,17.1625,14.43,17.8625,20.8875
1037,21.915,17.1525,14.2725,17.795,20.915
1038,22.0025,17.1175,14.2425,17.7825,20.9625
1039,22.1425,17.2225,14.1525,17.6925,20.96
1040,22.1875,17.255,14.015,17.6625,20.905
1041,22.2775,17.3375,13.9175,17.6775,20.925
1042,22.4125,17.39,13.82,17.5925,20.9825
1043,22.4825,17.4275,13.8575,17.615,20.94
1044,22.485,17.395,13.72,17.6075,20.995
1045,22.455,17.38,13.67,17.58,21.0575
1046,22.585,17.465,13.5625,17.445,21.015
1047,22.6825,17.415,13.63,17.3175,21.0975
1048,22.6425,17.44,13.575,17.3875,21.115
1049,22.635,17.4625,13.595,17.4475,21.03
1050,22.65,17.4775,13.645,17.3625,21.0175
1051,22.685,17.37,13.69,17.365,21.08
1052,22.7575,17.4375,13.7125,17.2975,21.04
1053,22.72,17.3625,13.7125,17.3325,20.9225
1054,22.75,17.4075,13.7825,17.365,20.8325
1055,22.81,17.32,13.7625,17.2625,20.9375
1056,22.805,17.3125,13.82,17.28,20.98
1057,22.7875,17.3375,13.8275,17.195,20.935
1058,22.7625,17.3025,13.9175,17.1175,20.9775
1059,22.6475,17.1925,14.0375,17.0925,21.0275
1060,22.6525,17.1525,14.0925,17.15,21
1061,22.61,17.095,14.085,17.1625,21.1875
1062,22.64,17.0675,14.155,17.16,21.185
1063,22.63,16.95,14.2325,17.155,21.205
1064,22.5825,16.9025,14.225,17.2425,21.34
1065,22.5525,16.835,14.2425,17.185,21.3425
1066,22.4625,16.7075,14.2625,17.1925,21.475
1067,22.44,16.5225,14.2875,17.2075,21.57
1068,22.5125,16.4475,14.355,17.2375,21.515
1069,22.405,16.4675,14.3825,17.225,21.66
1070,22.255,16.42,14.5275,17.1275,21.785
1071,22.23,16.3625,14.6225,17.165,21.85
1072,22.1575,16.225,14.6425,17.285,21.765
1073,22.0925,16.175,14.7575,17.3,21.8025
1074,22.0175,16.1225,14.765,17.28,21.9125
1075,21.925,16,14.845,17.33,22.0275
1076,21.805,15.945,14.8025,17.3175,22.12
1077,21.75,15.96,14.85,17.43,22.1025
1078,21.7175,15.8925,14.81,17.3525,22.1375
1079,21.6425,15.9025,14.86,17.385,22.2475
1080,21.655,15.83,14.9775,17.415,22.405
1081,21.565,15.7575,15.0075,17.3575,22.4175
1082,21.5625,15.8175,15.005,17.35,22.4375
1083,21.4,15.7525,14.9775,17.445,22.5475
1084,21.38,15.635,15.0225,17.4025,22.64
1085,21.355,15.68,14.96,17.3325,22.66
1086,21.245,15.62,15.0825,17.355,22.67
1087,21.345,15.56,15.1075,17.2725,22.7
1088,21.425,15.5575,15.11,17.2975,22.805
1089,21.3,15.5825,15.065,17.295,22.8675
1090,21.1425,15.445,15.175,17.3025,22.8525
1091,21.18,15.3575,15.24,17.3025,22.925
1092,21.2,15.3475,15.23,17.3225,22.985
1093,21.18,15.3525,15.2625,17.4375,23.0375
1094,21.205,15.3125,15.1875,17.385,23.155
1095,21.1075,15.3275,15.19,17.3675,23.0575
1096,21.14,15.2125,15.15,17.3075,23.18
1097,21.225,15.295,15.19,17.35,23.2825
1098,21.1025,15.2875,15.235,17.3675,23.31
1099,21.08,15.215,15.215,17.39,23.24
1100,21.18,15.2025,15.23,17.455,23.29
1101,21.205,15.14,15.1975,17.46,23.32
1102,21.1575,15.1475,15.1225,17.5275,23.4725
1103,21.1475,15.1725,15.06,17.525,23.4525
1104,21.2025,15.165,15,17.5875,23.4775
1105,21.0975,14.9975,15.0525,17.5525,23.4825
1106,21.1475,15.04,15.1,17.485,23.4675
1107,21.0275,15.085,15.19,17.5425,23.465
1108,21.0225,15.1025,15.25,17.515,23.545
1109,20.8725,15.0875,15.215,17.495,23.5925
1110,20.8125,15.1225,15.28,17.525,23.6275
1111,20.71,15.1525,15.2775,17.3575,23.5725
1112,20.8175,15.2875,15.195,17.375,23.6425
1113,20.8225,15.19,15.1725,17.4225,23.5825
1114,20.8,15.285,15.1825,17.425,23.6675
1115,20.7925,15.29,15.115,17.41,23.7575
1116,20.73,15.19,15.085,17.43,23.71
1117,20.5575,15.2175,15.065,17.3425,23.795
1118,20.685,15.225,15.045,17.3825,23.78
1119,20.69,15.335,15.095,17.315,23.81
1120,20.5525,15.2625,15.15,17.2975,23.68
1121,20.5525,15.33,15.145,17.2725,23.7025
