mcs,s1,s2,s3,s4,s5
88831,23.3325,26.03,34.3425,9.5875,0
88832,23.19,26.115,34.515,9.5125,0
88833,22.94,26.13,34.655,9.4775,0
88834,22.8825,26.0675,34.8225,9.4075,0
88835,22.78,26.0675,34.8175,9.335,0
88836,22.6975,26.21,35.0125,9.335,0
88837,22.5675,26.115,35.085,9.27,0
88838,22.4225,26.1925,35.21,9.3,0
88839,22.3525,26.4025,35.3575,9.2625,0
88840,22.14,26.495,35.3325,9.225,0
88841,21.9875,26.6625,35.485,9.255,0
88842,21.915,26.845,35.2875,9.27,0
88843,21.8775,26.9525,35.2975,9.15,0
88844,21.66,27.1175,35.4625,9.1525,0
88845,21.4975,27.145,35.515,9.0925,0
88846,21.44,27.1825,35.4225,9.1475,0
88847,21.28,27.2725,35.465,9.1125,0
88848,21.205,27.44,35.515,9.1225,0
88849,21.1125,27.4675,35.6,9.075,0
88850,20.9325,27.5875,35.6025,9.095,0
88851,20.9625,27.74,35.515,9.1425,0
88852,20.89,27.8875,35.36,9.12,0
88853,20.6075,27.895,35.3525,9.11,0
88854,20.6,28.0275,35.28,9.1175,0
88855,20.4225,28.13,35.265,9.0825,0
88856,20.39,28.2825,35.215,9.055,0
88857,20.2875,28.35,35.2425,8.9575,0
88858,20.34,28.5675,35.2625,8.9875,0
88859,20.1825,28.645,35.175,8.975,0
88860,20.0875,28.77,35.2475,8.9475,0
88861,20.02,28.9025,35.265,8.985,0
88862,19.93,29.0575,35.2,8.9175,0
88863,19.8,29.0875,35.1925,8.8125,0
88864,19.8725,29.2175,35.1575,8.7975,0
88865,19.72,29.4275,35.0825,8.7675,0
88866,19.6325,29.3375,35.135,8.685,0
88867,19.595,29.3325,35.2225,8.6075,0
88868,19.6575,29.5775,35.17,8.6525,0
88869,19.585,29.6925,35.07,8.6875,0
88870,19.415,29.895,35.0675,8.6975,0
88871,19.285,30.0225,35.085,8.69,0
88872,19.2775,30.09,34.9825,8.6375,0
88873,19.2625,30.23,34.825,8.6525,0
88874,19.125,30.3125,34.885,8.6875,0
88875,19.1725,30.385,34.9175,8.6975,0
88876,19.1575,30.4875,34.665,8.7175,0
88877,19.0825,30.6075,34.405,8.6875,0
88878,19.1725,30.8625,34.4525,8.71,0
88879,19.08,30.955,34.255,8.6625,0
88880,19.0175,31.1225,34.2075,8.6675,0
88881,19.0475,31.205,34.08,8.75,0
88882,19.0325,31.31,33.9375,8.745,0
88883,18.94,31.5675,33.84,8.7925,0
88884,18.83,31.61,33.8075,8.805,0
88885,18.8975,31.83,33.5775,8.8,0
88886,18.755,31.9575,33.5075,8.7975,0
88887,18.6925,32.125,33.435,8.8025,0
88888,18.725,32.0475,33.2775,8.8725,0
88889,18.8025,32.1575,33.18,8.965,0
88890,18.7525,32.1925,32.9075,9.0575,0
88891,18.8275,32.3825,32.8275,9.025,0
88892,18.87,32.46,32.675,8.9925,0
88893,18.9275,32.58,32.3825,9.0675,0
88894,18.9275,32.6775,32.1825,9.0175,0
88895,18.9675,32.9125,32.04,9.015,0
88896,19.02,33.0875,31.96,9.0775,0
88897,19.015,33.195,31.6825,9.0825,0
88898,18.9975,33.295,31.5175,9.09,0
88899,18.9225,33.4575,31.4025,9.165,0
88900,19.0225,33.4675,31.255,9.1025,0
88901,19.105,33.5375,31.065,9.0975,0
88902,19.14,33.76,30.89,9.1,0
88903,19.225,33.9075,30.885,9.17,0
88904,19.2825,33.7875,30.7675,9.1175,0
88905,19.3175,33.8675,30.755,9.155,0
88906,19.415,33.935,30.615,9.1375,0
88907,19.4075,34.095,30.4775,9.15,0
88908,19.5125,34.005,30.25,9.2025,0
88909,19.6125,34.205,30.1525,9.265,0
88910,19.6625,34.08,30.0425,9.2525,0
88911,19.6025,34.065,29.8575,9.285,0
88912,19.7425,34.13,29.75,9.3075,0
88913,19.88,34.3475,29.5625,9.225,0
88914,19.9475,34.3625,29.4425,9.2125,0
88915,19.975,34.3875,29.305,9.2425,0
88916,20.0625,34.445,29.215,9.2725,0
88917,20.0875,34.4225,29.0975,9.3225,0
88918,20.1575,34.5925,28.91,9.35,0
88919,20.235,34.53,28.955,9.36,0
88920,20.2925,34.39,28.915,9.455,0
88921,20.33,34.4375,28.7775,9.4875,0
88922,20.435,34.1475,28.7125,9.5275,0
88923,20.595,34.15,28.5525,9.5725,0
88924,20.7525,34.0175,28.375,9.65,0
88925,20.7225,34.02,28.34,9.6675,0
88926,20.8975,33.9525,28.3225,9.63,0
88927,20.995,33.82,28.3025,9.685,0
88928,21.055,33.65,28.375,9.6875,0
88929,21.22,33.5525,28.3675,9.6625,0
88930,21.3,33.54,28.3225,9.6825,0
88931,21.42,33.4475,28.22,9.7425,0
88932,21.435,33.3975,28.1825,9.7425,0
88933,21.45,33.1775,28.0575,9.74,0
88934,21.5375,33.1925,28.135,9.735,0
88935,21.6575,33.15,28.2275,9.745,0
88936,21.715,33.1125,28.1875,9.74,0
88937,21.6225,33.0575,28.33,9.73,0
88938,21.66,32.92,28.445,9.7725,0
88939,21.7325,32.855,28.425,9.8075,0
88940,21.725,32.7675,28.5125,9.86,0
88941,21.6875,32.6,28.4975,9.875,0
88942,21.745,32.6,28.6475,9.79,0
88943,21.8175,32.5575,28.8025,9.83,0
88944,21.8975,32.37,28.8825,9.75,0
88945,21.9325,32.28,28.7975,9.695,0
88946,21.98,32.2175,29.01,9.75,0
88947,21.9875,31.9775,29.02,9.74,0
88948,22.035,31.8075,29.2725,9.7975,0
88949,22.0725,31.6925,29.3825,9.74,0
88950,22.12,31.5925,29.4975,9.7325,0
88951,22.1075,31.465,29.465,9.7725,0
88952,22.15,31.235,29.7325,9.6825,0
88953,22.3375,31.295,29.7675,9.6275,0
88954,22.44,30.98,29.845,9.605,0
88955,22.4375,31.0125,30.0025,9.6175,0
88956,22.39,30.89,30.0425,9.5575,0
88957,22.445,30.76,30.13,9.5625,0
88958,22.5725,30.665,30.3075,9.49,0
88959,22.4725,30.5525,30.3625,9.5175,0
88960,22.5325,30.4075,30.365,9.4775,0
88961,22.5675,30.26,30.5225,9.4575,0
88962,22.5175,30.1725,30.6775,9.44,0
88963,22.55,30.1275,30.95,9.47,0
88964,22.5625,30.0175,31.0125,9.4125,0
88965,22.6,30.04,31.1375,9.43,0
88966,22.5575,29.9625,31.2525,9.39,0
88967,22.4925,29.875,31.385,9.315,0
88968,22.44,29.9075,31.49,9.2025,0
88969,22.4275,29.8425,31.52,9.145,0
88970,22.555,29.8,31.5975,9.14,0
88971,22.54,29.67,31.6675,9.1525,0
88972,22.5675,29.6875,31.6525,9.1025,0
88973,22.4625,29.5725,31.695,8.99,0
88974,22.5225,29.55,31.84,9.0325,0
88975,22.6675,29.485,31.935,8.9225,0
88976,22.5425,29.3925,31.995,8.9875,0
88977,22.575,29.3625,32.1075,8.8875,0
88978,22.59,29.3425,32.2725,8.83,0
88979,22.5475,29.3225,32.31,8.805,0
88980,22.5175,29.1875,32.495,8.79,0
88981,22.5675,29.21,32.435,8.7775,0
88982,22.615,29.22,32.4925,8.7575,0
88983,22.6525,29.2,32.475,8.755,0
88984,22.6775,29.195,32.495,8.74,0
88985,22.5775,29.2175,32.4475,8.6625,0
88986,22.595,29.2675,32.6475,8.62,0
88987,22.7025,29.1425,32.6725,8.615,0
88988,22.6375,29.235,32.7175,8.6125,0
88989,22.5875,29.3525,32.68,8.5325,0
88990,22.5075,29.245,32.655,8.56,0
88991,22.47,29.3175,32.68,8.49,0
88992,22.4275,29.495,32.7675,8.405,0
88993,22.415,29.47,32.6625,8.3725,0
88994,22.3775,29.625,32.7625,8.4275,0
88995,22.3375,29.5875,32.8425,8.415,0
88996,22.3375,29.6425,32.865,8.3475,0
88997,22.29,29.64,33.06,8.3325,0
88998,22.295,29.68,32.985,8.2675,0
88999,22.1275,29.705,33.1425,8.235,0
89000,22.0875,29.615,33.095,8.22,0
89001,22.1275,29.64,32.97,8.19,0
89002,22.1225,29.61,33.145,8.2175,0
89003,22.1575,29.7925,33.1225,8.165,0
89004,22.0875,29.8,33.1375,8.0925,0
89005,22.1375,29.8025,33.0825,8.1125,0
89006,22.16,29.805,33.025,8.02,0
89007,22.2525,29.7925,33.13,8,0
89008,22.1475,29.9625,33.03,8.0225,0
89009,22.11,30.0375,33.035,8,0
89010,22.06,29.8725,33.1325,7.995,0
89011,22.0325,29.975,33.13,7.99,0
89012,21.925,29.9875,33.0925,7.98,0
89013,22.0025,30.0475,33.08,7.9025,0
89014,22.045,30.0575,33.055,7.8875,0
89015,22.065,29.9425,33.18,7.8925,0
89016,21.95,29.85,33.1775,7.8625,0
89017,21.9325,29.9025,33.255,7.9,0
89018,21.83,29.9025,33.1725,7.9425,0
89019,21.705,29.915,33.225,7.9125,0
89020,21.6725,30.0175,33.2525,7.9125,0
89021,21.75,29.9625,33.27,7.9625,0
89022,21.87,30.0175,33.305,7.9825,0
89023,21.7925,30.1025,33.32,8.005,0
89024,21.825,30.0475,33.2625,7.955,0
89025,21.82,30.0575,33.0725,7.9375,0
89026,21.7375,30.1425,33.09,8.015,0
89027,21.72,30.1575,33.125,7.995,0
89028,21.53,30.265,33.05,8.0775,0
89029,21.405,30.3825,33.06,8.065,0
89030,21.275,30.47,33.0575,8.06,0
89031,21.2075,30.64,33.1875,8.03,0
89032,21.1375,30.6925,33.205,7.895,0
89033,21.025,30.8825,33.0575,7.9225,0
89034,21.0625,30.875,33.0325,7.86,0
89035,21.06,30.8675,32.9525,7.885,0
89036,21.0825,30.87,33.135,7.8875,0
89037,21,31.0025,32.965,7.8425,0
89038,21.06,31.17,32.965,7.7925,0
89039,20.95,31.1875,32.875,7.7925,0
89040,20.8975,31.21,32.7425,7.7725,0
89041,21.04,31.1375,32.7525,7.8275,0
89042,21.1,31.2125,32.6825,7.855,0
89043,21.07,31.3325,32.635,7.8375,0
89044,21.005,31.285,32.51,7.895,0
89045,21.0525,31.4025,32.37,7.92,0
89046,21.0725,31.3375,32.2925,7.9825,0
89047,21.1375,31.3275,32.2575,8.0575,0
89048,21.2075,31.3275,32.31,8.13,0
89049,21.185,31.4175,32.1525,8.1375,0
89050,21.2175,31.385,32.1675,8.1775,0
89051,21.21,31.4025,32.0175,8.235,0
89052,21.24,31.425,32.035,8.26,0
89053,21.2125,31.2725,32.09,8.2725,0
89054,21.1825,31.4475,31.925,8.2975,0
89055,21.0275,31.6525,31.785,8.29,0
89056,21.0625,31.84,31.7825,8.3525,0
89057,21.085,31.8175,31.6725,8.38,0
89058,21.19,31.885,31.5925,8.3825,0
89059,21.095,31.8975,31.4825,8.445,0
89060,21.05,31.91,31.4425,8.4475,0
89061,20.88,31.9425,31.4175,8.5425,0
89062,20.9475,32.03,31.36,8.5875,0
89063,21.03,32.1325,31.335,8.685,0
89064,20.9475,32.025,31.185,8.78,0
89065,20.935,32.15,31.07,8.8075,0
89066,20.8625,32.245,31.1075,8.7525,0
89067,20.8975,32.2025,31.0225,8.805,0
89068,20.9275,32.1275,31.045,8.8575,0
89069,21.0275,32.0675,30.955,8.895,0
89070,20.9175,31.92,30.875,8.965,0
89071,20.9325,32.0525,30.74,9.035,0
89072,20.91,32.0625,30.8025,9.115,0
89073,20.8575,32.1325,30.7875,9.1825,0
89074,20.7675,32.01,30.855,9.2525,0
89075,20.7475,31.9225,30.855,9.2775,0
89076,20.565,31.9125,30.88,9.3375,0
89077,20.4625,31.985,30.8925,9.41,0
89078,20.4625,32.1225,30.9,9.4575,0
89079,20.445,31.985,30.7975,9.53,0
89080,20.585,31.985,30.8,9.4725,0
89081,20.4775,31.95,30.7875,9.5525,0
89082,20.43,31.8875,30.785,9.5325,0
89083,20.4125,31.895,30.77,9.5925,0
89084,20.4425,31.84,30.805,9.5725,0
89085,20.415,31.8225,30.745,9.67,0
89086,20.3375,31.8425,30.8325,9.7475,0
89087,20.35,31.7875,30.68,9.7425,0
89088,20.525,31.6825,30.7025,9.8275,0
89089,20.4625,31.715,30.605,9.7975,0
89090,20.45,31.68,30.6975,9.8825,0
89091,20.5125,31.6325,30.7825,9.84,0
89092,20.47,31.5375,30.795,9.8425,0
89093,20.4375,31.46,30.775,9.845,0
89094,20.4625,31.3875,31.015,9.87,0
89095,20.5925,31.35,30.9775,9.925,0
89096,20.54,31.34,30.9275,9.94,0
89097,20.55,31.345,30.87,9.975,0
89098,20.5525,31.3775,30.845,10.0275,0
89099,20.595,31.3125,30.9225,10.06,0
89100,20.6025,31.28,30.9,10.1275,0
89101,20.6925,31.145,30.8175,10.165,0
89102,20.5825,31.03,30.7725,10.16,0
89103,20.725,30.9875,30.83,10.175,0
89104,20.8725,30.955,30.765,10.1775,0
89105,20.9125,30.8375,30.82,10.2175,0
89106,20.9375,30.83,30.825,10.235,0
89107,20.965,30.7825,30.71,10.275,0
89108,20.88,30.8025,30.675,10.23,0
89109,20.875,30.8,30.7025,10.2675,0
89110,20.9075,30.885,30.775,10.28,0
89111,20.78,30.7375,30.88,10.24,0
89112,20.7575,30.7375,30.8775,10.22,0
89113,20.84,30.7125,31.01,10.235,0
89114,20.81,30.6225,30.97,10.3,0
89115,20.7625,30.5075,31.055,10.3025,0
89116,20.7925,30.485,31.0525,10.3125,0
89117,20.8425,30.5325,31.09,10.33,0
89118,20.8025,30.3975,31.11,10.375,0
89119,20.8425,30.49,31.1475,10.315,0
89120,20.9275,30.5975,31.195,10.39,0
89121,20.8925,30.685,31.1675,10.3725,0
89122,20.855,30.4325,31.0825,10.4075,0
89123,20.855,30.46,31.0975,10.335,0
89124,20.8125,30.495,31.105,10.3475,0
89125,20.9275,30.4475,31.27,10.425,0
89126,20.9575,30.3925,31.2725,10.3775,0
89127,21.065,30.33,31.24,10.345,0
89128,21.12,30.2275,31.2025,10.36,0
89129,21.205,30.2625,31.3125,10.365,0
89130,21.315,30.06,31.345,10.335,0
89131,21.31,29.9175,31.185,10.2425,0
89132,21.45,29.8225,31.2675,10.145,0
89133,21.5575,29.8875,31.2,10.115,0
89134,21.6475,29.83,31.21,10.0925,0
89135,21.7975,29.7175,31.245,10.0975,0
89136,21.895,29.6825,31.1475,10.17,0
89137,21.9125,29.5625,31.135,10.1275,0
89138,22.0125,29.5075,31.16,10.1175,0
89139,22,29.5075,31.115,10.145,0
89140,22.205,29.425,31.135,10.0725,0
89141,22.2175,29.32,31.135,10.0525,0
89142,22.3175,29.2325,31.25,10.01,0
89143,22.29,29.145,31.32,9.985,0
89144,22.2975,29.0725,31.43,9.9525,0
89145,22.37,29.0725,31.405,9.95,0
89146,22.5675,29.0425,31.3475,9.8675,0
89147,22.585,29.07,31.34,9.8975,0
89148,22.7275,29.13,31.1575,9.835,0
89149,22.745,29.17,31.265,9.7575,0
89150,22.79,29.1875,31.295,9.7575,0
89151,22.855,29.2325,31.3575,9.6575,0
89152,22.8175,29.12,31.265,9.6,0
89153,22.81,29.2075,31.26,9.5775,0
89154,22.8075,29.0875,31.26,9.64,0
89155,22.8625,29.075,31.3125,9.6225,0
89156,22.8175,28.975,31.27,9.6525,0
89157,22.825,28.8825,31.3375,9.65,0
89158,23.015,28.8825,31.17,9.6275,0
89159,23.1025,28.8825,31.1875,9.685,0
89160,23.09,28.9125,31.2675,9.635,0
89161,23,28.8925,31.3675,9.5825,0
89162,23.0175,28.93,31.2675,9.51,0
89163,22.9025,29.02,31.35,9.4675,0
89164,22.9375,29.035,31.47,9.435,0
89165,22.9725,28.98,31.4325,9.4225,0
89166,22.915,28.995,31.4575,9.3,0
89167,22.8525,29.1325,31.42,9.1725,0
89168,22.8,29.1175,31.59,9.195,0
89169,22.8425,29.16,31.7075,9.2175,0
89170,22.785,29.2525,31.64,9.135,0
89171,22.7275,29.2525,31.72,9.0675,0
89172,22.7425,29.3775,31.7925,9.055,0
89173,22.625,29.435,31.7025,9.025,0
89174,22.625,29.4075,31.6875,8.94,0
89175,22.7075,29.56,31.7275,8.8925,0
89176,22.61,29.455,31.715,8.8725,0
89177,22.695,29.5125,31.715,8.83,0
89178,22.745,29.485,31.7775,8.775,0
89179,22.7775,29.505,31.83,8.7725,0
89180,22.56,29.7225,31.7825,8.815,0
89181,22.5075,29.79,31.595,8.775,0
89182,22.5125,29.915,31.65,8.835,0
89183,22.585,29.9625,31.495,8.7675,0
89184,22.475,29.9475,31.5775,8.795,0
89185,22.5625,30.0425,31.665,8.755,0
89186,22.38,30.0675,31.5375,8.775,0
89187,22.315,30.29,31.675,8.645,0
89188,22.37,30.22,31.6025,8.715,0
89189,22.3225,30.31,31.62,8.7325,0
89190,22.2225,30.4025,31.53,8.6875,0
89191,22.1775,30.5225,31.43,8.635,0
89192,22.125,30.5575,31.4,8.645,0
89193,22.16,30.8325,31.33,8.6175,0
89194,21.99,30.645,31.4525,8.5825,0
89195,22.0525,30.7,31.5375,8.55,0
89196,22.14,30.6125,31.635,8.57,0
89197,22.025,30.66,31.8675,8.5925,0
89198,21.9925,30.5925,31.7725,8.52,0
89199,22.005,30.54,31.885,8.495,0
89200,22.1,30.6075,31.8325,8.475,0
89201,22,30.605,31.86,8.4275,0
89202,22.0225,30.62,31.7825,8.49,0
89203,22.015,30.775,31.685,8.495,0
89204,21.91,30.8525,31.6825,8.4375,0
89205,21.83,30.99,31.7325,8.45,0
89206,21.8375,31.0575,31.6825,8.4175,0
89207,21.7625,30.985,31.5825,8.415,0
89208,21.7075,31.1425,31.6375,8.4175,0
89209,21.6375,31.2625,31.675,8.4225,0
89210,21.5725,31.2825,31.635,8.4075,0
89211,21.6025,31.29,31.69,8.355,0
89212,21.5125,31.2275,31.6425,8.4325,0
89213,21.5275,31.38,31.8875,8.455,0
89214,21.4325,31.325,31.85,8.49,0
89215,21.4025,31.34,31.8575,8.455,0
89216,21.3925,31.3625,31.81,8.4675,0
89217,21.2925,31.4,31.8225,8.43,0
89218,21.335,31.24,31.7225,8.5425,0
89219,21.2425,31.32,31.8075,8.545,0
89220,21.15,31.27,31.83,8.5975,0
89221,21.18,31.35,31.84,8.605,0
89222,21.1675,31.4875,31.85,8.62,0
89223,21.16,31.4975,31.955,8.5425,0
89224,21.17,31.4475,31.865,8.5975,0
89225,21.1375,31.44,31.9025,8.615,0
89226,21.0775,31.45,32.015,8.62,0
89227,20.97,31.5775,31.99,8.6375,0
89228,20.9375,31.69,31.87,8.675,0
89229,20.92,31.7525,31.715,8.7025,0
89230,20.895,31.8875,31.7275,8.74,0
89231,20.825,31.9775,31.6075,8.7475,0
89232,20.855,31.9875,31.5375,8.725,0
89233,20.7175,32.15,31.6575,8.7475,0
89234,20.6525,32.2175,31.5675,8.7175,0
89235,20.485,32.3775,31.535,8.72,0
89236,20.5525,32.47,31.4725,8.725,0
89237,20.4975,32.5125,31.37,8.775,0
89238,20.4025,32.5275,31.375,8.7775,0
89239,20.24,32.615,31.2025,8.7675,0
89240,20.21,32.6975,31.23,8.795,0
89241,20.2775,32.85,31.37,8.7225,0
89242,20.1675,32.8725,31.2975,8.8125,0
89243,20.0525,32.9175,31.205,8.855,0
89244,19.9875,32.845,31.1375,8.8625,0
89245,20.0825,32.945,31.13,8.8975,0
89246,20.0175,33.015,31.1925,8.85,0
89247,19.99,33.0625,31.1975,8.84,0
89248,19.92,33.0725,31.2,8.87,0
89249,19.8825,33.1825,31.065,8.845,0
89250,19.91,33.2775,31.06,8.85,0
89251,19.8625,33.3525,30.9825,8.97,0
89252,19.7775,33.4,30.94,8.975,0
89253,19.69,33.4125,30.95,8.9775,0
89254,19.6825,33.5725,30.815,8.98,0
89255,19.6975,33.695,30.795,8.9525,0
89256,19.63,33.615,30.635,8.965,0
89257,19.555,33.8225,30.6075,9.0425,0
89258,19.5375,33.9625,30.5175,8.98,0
89259,19.4075,33.985,30.41,9.03,0
89260,19.4675,33.975,30.2775,9.02,0
89261,19.5625,34.1725,30.1775,9.0875,0
89262,19.445,34.1475,30.065,9.115,0
89263,19.5125,34.345,29.985,9.13,0
89264,19.4775,34.3025,29.8825,9.1775,0
89265,19.425,34.33,29.925,9.1525,0
89266,19.3925,34.465,29.82,9.1975,0
89267,19.38,34.48,29.825,9.235,0
89268,19.4325,34.515,29.7525,9.2025,0
89269,19.23,34.5425,29.7075,9.2525,0
89270,19.24,34.5475,29.7825,9.355,0
89271,19.215,34.695,29.7875,9.34,0
89272,19.2575,34.6375,29.625,9.305,0
89273,19.2975,34.7325,29.6675,9.405,0
89274,19.2575,34.6675,29.59,9.345,0
89275,19.32,34.81,29.5425,9.275,0
89276,19.3425,34.7275,29.575,9.3025,0
89277,19.3225,34.7075,29.5075,9.3975,0
89278,19.32,34.7225,29.525,9.3525,0
89279,19.495,34.72,29.6075,9.35,0
89280,19.4125,34.52,29.45,9.3325,0
89281,19.4975,34.545,29.41,9.3075,0
89282,19.455,34.42,29.455,9.3125,0
89283,19.505,34.5125,29.425,9.29,0
89284,19.6425,34.53,29.4575,9.345,0
89285,19.5925,34.53,29.38,9.3325,0
89286,19.62,34.5225,29.3875,9.3325,0
89287,19.7775,34.4525,29.4475,9.4175,0
89288,19.8125,34.2575,29.405,9.4125,0
89289,19.8325,34.2625,29.4375,9.3975,0
89290,19.98,34.215,29.3575,9.355,0
89291,20.005,34.0775,29.48,9.3225,0
89292,20.0575,34.0375,29.46,9.3925,0
89293,20.1825,33.925,29.53,9.4425,0
89294,20.22,33.845,29.3875,9.39,0
89295,20.43,33.76,29.53,9.4325,0
89296,20.45,33.6375,29.5175,9.45,0
89297,20.5875,33.485,29.55,9.4775,0
89298,20.6925,33.3475,29.545,9.5475,0
89299,20.845,33.175,29.5025,9.6,0
89300,20.97,33.1575,29.53,9.595,0
89301,20.99,32.9725,29.515,9.62,0
89302,21.095,32.955,29.4825,9.5675,0
89303,21.185,32.8975,29.5725,9.6125,0
89304,21.29,32.6275,29.5475,9.5575,0
89305,21.3375,32.455,29.57,9.54,0
89306,21.5225,32.29,29.595,9.5825,0
89307,21.63,32.405,29.62,9.5575,0
89308,21.67,32.235,29.72,9.535,0
89309,21.685,32.0925,29.5975,9.6,0
89310,21.735,32.025,29.7825,9.61,0
89311,21.6725,31.91,29.845,9.6075,0
89312,21.8075,31.7525,29.905,9.63,0
89313,21.88,31.845,29.9275,9.695,0
89314,21.8475,31.565,29.885,9.685,0
89315,21.96,31.45,29.7975,9.7275,0
89316,22.065,31.445,29.74,9.7575,0
89317,22.0625,31.2875,29.8775,9.8125,0
89318,22.0325,31.2875,29.815,9.785,0
89319,22.09,31.215,29.7725,9.8225,0
89320,22.12,31.3125,29.7875,9.84,0
89321,22.195,31.37,29.86,9.8775,0
89322,22.0775,31.255,29.76,9.84,0
89323,22.08,31.245,29.8075,9.875,0
89324,22.1875,31.155,29.8425,9.8275,0
89325,22.265,31.1575,29.7675,9.89,0
89326,22.3525,31.03,29.7425,9.925,0
89327,22.35,31.06,29.825,9.925,0
89328,22.3375,30.9975,29.66,9.925,0
89329,22.3375,30.9325,29.72,9.9525,0
89330,22.35,30.795,29.805,9.955,0
89331,22.3475,30.7225,29.715,9.945,0
89332,22.4,30.75,29.7,10.005,0
89333,22.4175,30.7575,29.7,9.945,0
89334,22.4675,30.6375,29.79,10.005,0
89335,22.3325,30.6075,29.885,10.0975,0
89336,22.3625,30.4675,29.85,10.0825,0
89337,22.44,30.4,29.89,10.07,0
89338,22.3725,30.3825,29.9575,10.13,0
89339,22.3625,30.2925,29.99,10.1575,0
89340,22.4575,30.2725,29.985,10.155,0
89341,22.4725,30.285,30.035,10.215,0
89342,22.5075,30.2925,30.1375,10.2575,0
89343,22.53,30.1775,30.2625,10.17,0
89344,22.43,30.2,30.1925,10.2775,0
89345,22.5525,30.0475,30.11,10.2825,0
89346,22.57,29.91,30.2425,10.3,0
89347,22.4175,29.8325,30.1425,10.425,0
89348,22.4125,29.94,30.195,10.3975,0
89349,22.4025,29.9875,30.31,10.3925,0
89350,22.375,29.925,30.3525,10.395,0
89351,22.2625,30.055,30.4225,10.42,0
89352,22.3075,29.935,30.5175,10.44,0
89353,22.2625,29.8175,30.6275,10.45,0
89354,22.2425,29.77,30.6375,10.4075,0
89355,22.1,29.85,30.6525,10.4375,0
89356,22.1525,29.8525,30.8225,10.4975,0
89357,21.9925,29.7275,31.0575,10.4225,0
89358,21.9375,29.7025,31.02,10.435,0
89359,21.965,29.7875,31.1275,10.4925,0
89360,21.79,29.79,31.3275,10.38,0
89361,21.6575,29.785,31.3325,10.335,0
89362,21.615,29.82,31.4575,10.32,0
89363,21.6775,29.7125,31.485,10.3,0
89364,21.5925,29.8025,31.6375,10.2875,0
89365,21.625,29.8375,31.6025,10.28,0
89366,21.4325,29.835,31.7225,10.2625,0
89367,21.3275,29.75,31.76,10.305,0
89368,21.2425,29.665,31.9425,10.265,0
89369,21.1675,29.605,32.055,10.1875,0
89370,21.09,29.4225,32.135,10.3075,0
89371,21.0425,29.3025,32.385,10.3325,0
89372,20.8425,29.215,32.6225,10.395,0
89373,20.7625,29.1475,32.755,10.3175,0
89374,20.6625,29.0425,32.9725,10.275,0
89375,20.6725,28.95,33.095,10.24,0
89376,20.5775,28.9825,33.0775,10.195,0
89377,20.6075,28.95,33.22,10.15,0
89378,20.5425,28.92,33.375,10.18,0
89379,20.5375,28.815,33.4475,10.2425,0
89380,20.46,28.705,33.4875,10.3125,0
89381,20.5275,28.5775,33.5175,10.3475,0
89382,20.4675,28.535,33.595,10.35,0
89383,20.445,28.4225,33.72,10.3875,0
89384,20.4175,28.5075,33.71,10.375,0
89385,20.3875,28.39,33.77,10.4375,0
89386,20.35,28.285,33.7475,10.47,0
89387,20.2375,28.2125,33.8775,10.4375,0
89388,20.2275,28.2575,33.915,10.44,0
89389,20.2775,28.2525,34.0325,10.4175,0
89390,20.2775,28.0875,34.0575,10.415,0
89391,20.22,28.055,34.2325,10.3525,0
89392,20.25,28.0875,34.3275,10.2775,0
89393,20.1875,28.03,34.4275,10.2575,0
89394,20.3375,28.0125,34.5275,10.195,0
89395,20.305,27.87,34.7525,10.2025,0
89396,20.2775,27.85,34.735,10.165,0
89397,20.2825,27.82,34.7825,10.165,0
89398,20.165,27.7975,34.8725,10.0375,0
89399,20.1175,27.8775,34.8975,10.0525,0
89400,20.0825,27.89,34.8225,10.065,0
89401,20.165,27.8125,34.9425,10.015,0
89402,20.1475,27.815,34.945,10.14,0
89403,20.1825,27.7225,35.045,10.045,0
89404,20.0925,27.84,35.16,9.9925,0
89405,20.045,27.765,35.2075,9.9625,0
89406,19.935,27.9,35.3575,9.9675,0
89407,19.7125,27.9625,35.3275,9.895,0
89408,19.7925,27.9775,35.4525,9.8875,0
89409,19.7325,27.9525,35.355,9.925,0
89410,19.65,27.985,35.3125,9.8725,0
89411,19.65,27.9975,35.3325,9.85,0
89412,19.5675,28.175,35.475,9.8275,0
89413,19.42,28.1525,35.455,9.8375,0
89414,19.38,28.29,35.365,9.815,0
89415,19.4475,28.4875,35.3725,9.6925,0
89416,19.38,28.5125,35.3125,9.6725,0
89417,19.245,28.7975,35.4025,9.7375,0
89418,19.2875,28.92,35.3425,9.6675,0
89419,19.24,29.12,35.2,9.6125,0
89420,19.185,29.175,35.105,9.6125,0
89421,19.2375,29.305,35.1425,9.545,0
89422,19.1375,29.2675,35.0225,9.4875,0
89423,19.105,29.3675,34.955,9.4925,0
89424,19.18,29.6,34.9575,9.55,0
89425,19.1825,29.625,34.815,9.525,0
89426,19.1975,29.58,34.6775,9.5525,0
89427,19.1925,29.84,34.555,9.5025,0
89428,19.0925,30.01,34.5825,9.4725,0
89429,19.015,30.115,34.425,9.4475,0
89430,19.0125,30.2425,34.26,9.465,0
89431,19.07,30.36,34.2275,9.4225,0
89432,19.1225,30.6525,34.1525,9.4125,0
89433,18.965,30.7475,34.0675,9.4725,0
89434,18.8575,30.885,33.9775,9.435,0
89435,18.925,30.8925,33.975,9.34,0
89436,18.925,31.0275,33.8375,9.3025,0
