0.1,0.75,1,10000,0.143976,0.186089,0.145446,0.0891867,0.18497,0,0.140752,0.10958,1600,0
0.1,0.75,1,25000,0.149097,0.176343,0.150855,0.0884699,0.178957,0,0.139739,0.116539,1600,0
0.1,0.75,1,50000,0.145374,0.182675,0.147057,0.0873457,0.180834,0,0.144939,0.111775,1600,0
0.1,0.75,1,0,0.124401,0.125056,0.124911,0.124919,0.125265,0.125117,0.125333,0.124998,1600,0
0.1,0.75,1,1000,0.114433,0.188672,0.122136,0.116626,0.142914,0.0515281,0.114755,0.148938,1600,0
0.1,0.75,1,2000,0.130382,0.189518,0.137714,0.10252,0.166177,0.021732,0.125903,0.126054,1600,0
0.1,0.75,1,3000,0.142944,0.182133,0.140742,0.0962852,0.179233,0.00785742,0.134483,0.116323,1600,0
0.1,0.75,1,5000,0.139403,0.177964,0.146061,0.0946797,0.182072,0.00461602,0.138114,0.11709,1600,0
0.1,0.75,1,7000,0.14907,0.179055,0.143808,0.0906504,0.18012,0.000641406,0.136228,0.120427,1600,0
0.1,0.75,1,10000,0.150152,0.181009,0.149061,0.092252,0.181318,0,0.133878,0.11233,1600,0
0.1,0.75,1,25000,0.150397,0.178387,0.151525,0.0917336,0.178974,0,0.136345,0.112638,1600,0
0.1,0.75,1,50000,0.142626,0.18014,0.148304,0.0907926,0.182385,0,0.138686,0.117066,1600,0
0.15,0.75,1,0,0.12515,0.125148,0.124908,0.124815,0.124831,0.124914,0.125151,0.125082,1600,0
0.15,0.75,1,1000,0.121117,0.188607,0.127792,0.10558,0.158919,0.0348559,0.126069,0.13706,1600,0
0.15,0.75,1,2000,0.132191,0.18538,0.135471,0.0996535,0.167669,0.0156066,0.137105,0.126922,1600,0
0.15,0.75,1,3000,0.133986,0.189064,0.141152,0.0916316,0.176546,0.0074543,0.13907,0.121097,1600,0
0.15,0.75,1,5000,0.142322,0.183089,0.139012,0.0886031,0.187869,0.00172031,0.146732,0.110652,1600,0
0.15,0.75,1,7000,0.140573,0.189646,0.14347,0.0862047,0.185175,0.000239453,0.145399,0.109293,1600,0
0.15,0.75,1,10000,0.142079,0.185091,0.141654,0.088827,0.182038,0,0.146681,0.11363,1600,0
0.15,0.75,1,25000,0.141427,0.18558,0.145912,0.0888191,0.18753,0,0.136683,0.114048,1600,0
0.15,0.75,1,50000,0.143048,0.184432,0.142776,0.0853254,0.174856,0,0.147739,0.121824,1600,0
0.15,0.75,1,0,0.124772,0.124884,0.1247,0.124687,0.125398,0.125241,0.125386,0.124931,1600,0
0.15,0.75,1,1000,0.117814,0.203608,0.128126,0.105429,0.154625,0.0335879,0.119555,0.137254,1600,0
0.15,0.75,1,2000,0.134729,0.184741,0.133442,0.0970594,0.181464,0.0118184,0.136389,0.120358,1600,0
0.15,0.75,1,3000,0.13798,0.182108,0.147291,0.0857055,0.178066,0.00472188,0.146243,0.117884,1600,0
0.15,0.75,1,5000,0.145987,0.181809,0.143764,0.0913363,0.1826,0.00177383,0.137782,0.114948,1600,0
0.15,0.75,1,7000,0.14133,0.183832,0.144421,0.0923254,0.182855,0.000326172,0.142063,0.112847,1600,0
0.15,0.75,1,10000,0.141907,0.184169,0.142052,0.0928676,0.184232,0,0.144795,0.109976,1600,0
0.15,0.75,1,25000,0.143937,0.187979,0.139717,0.0925184,0.183008,0,0.139698,0.113144,1600,0
0.15,0.75,1,50000,0.136268,0.182272,0.147506,0.0907891,0.186495,0,0.142334,0.114337,1600,0
0.2,0.75,1,0,0.124728,0.125432,0.124839,0.125034,0.125219,0.124879,0.125176,0.124694,1600,0
0.2,0.75,1,1000,0.110581,0.192703,0.121012,0.105624,0.161657,0.0384887,0.128475,0.141459,1600,0
0.2,0.75,1,2000,0.130128,0.198451,0.129768,0.10042,0.170526,0.0115238,0.137456,0.121727,1600,0
0.2,0.75,1,3000,0.13059,0.189853,0.135073,0.0891453,0.186849,0.00443008,0.145506,0.118554,1600,0
0.2,0.75,1,5000,0.135678,0.191771,0.13446,0.0864879,0.192912,0.000569531,0.146086,0.112034,1600,0
0.2,0.75,1,7000,0.133484,0.19195,0.141468,0.0882891,0.190317,0,0.145208,0.109285,1600,0
0.2,0.75,1,10000,0.131802,0.192836,0.135192,0.0855297,0.198064,0,0.146011,0.110566,1600,0
0.2,0.75,1,25000,0.136382,0.189777,0.142527,0.0862504,0.190772,0,0.141697,0.112593,1600,0
