alpha,beta,gamma,mcs,s0,s1,s2,s3,s4,s5,s6,s7,length,stable
0.9,0.8,1,0,0.124394,0.1245,0.125669,0.125287,0.124669,0.126287,0.124175,0.125019,400,0
0.9,0.8,1,1000,0,0.244094,0,0.245619,0,0.259131,0,0.251156,400,0
0.9,0.8,1,2000,0,0.255219,0,0.252194,0,0.241106,0,0.251481,400,0
0.9,0.8,1,3000,0,0.241731,0,0.268581,0,0.2452,0,0.244487,400,0
0.9,0.8,1,5000,0,0.249362,0,0.25735,0,0.242394,0,0.250894,400,0
0.9,0.8,1,7000,0,0.227144,0,0.25955,0,0.257125,0,0.256181,400,0
0.9,0.8,1,10000,0,0.252744,0,0.251,0,0.248713,0,0.247544,400,0
0.9,0.8,1,25000,0,0.2549,0,0.246613,0,0.2518,0,0.246688,400,0
0.9,0.8,1,50000,0,0.249812,0,0.263569,0,0.240069,0,0.24655,400,0
0.9,0.8,1,100000,0,0.256238,0,0.2234,0,0.260925,0,0.259437,400,0
0.9,0.8,1,160000,0,0.264944,0,0.249819,0,0.24245,0,0.242787,400,0
0.9,0.8,1,0,0.125994,0.125156,0.124969,0.125519,0.124825,0.123262,0.125012,0.125262,400,0
0.9,0.8,1,1000,0,0.219544,0,0.259263,0,0.261113,0,0.260081,400,0
0.9,0.8,1,2000,0,0.245156,0,0.259019,0,0.256644,0,0.239181,400,0
0.9,0.8,1,3000,0,0.2446,0,0.249619,0,0.264994,0,0.240787,400,0
0.9,0.8,1,5000,0,0.246494,0,0.25405,0,0.248531,0,0.250925,400,0
0.9,0.8,1,7000,0,0.242406,0,0.256056,0,0.26525,0,0.236288,400,0
0.9,0.8,1,10000,0,0.250038,0,0.262006,0,0.242638,0,0.245319,400,0
0.9,0.8,1,25000,0,0.235094,0,0.253188,0,0.253387,0,0.258331,400,0
0.9,0.8,1,50000,0,0.232819,0,0.249869,0,0.256138,0,0.261175,400,0
0.9,0.8,1,100000,0,0.245731,0,0.251019,0,0.256194,0,0.247056,400,0
0.9,0.8,1,160000,0,0.244775,0,0.256512,0,0.2525,0,0.246213,400,0
0.9,0.85,1,0,0.124556,0.124,0.124706,0.1237,0.1248,0.126981,0.125769,0.125488,400,0
0.9,0.85,1,1000,0,0.250513,0,0.251962,0,0.248344,0,0.249181,400,0
0.9,0.85,1,2000,0,0.252462,0,0.237744,0,0.261188,0,0.248606,400,0
0.9,0.85,1,3000,0,0.241381,0,0.262006,0,0.254163,0,0.24245,400,0
0.9,0.85,1,5000,0,0.235788,0,0.242163,0,0.253594,0,0.268456,400,0
0.9,0.85,1,7000,0,0.237225,0,0.244,0,0.253444,0,0.265331,400,0
0.9,0.85,1,10000,0,0.237256,0,0.253412,0,0.252819,0,0.256512,400,0
0.9,0.85,1,25000,0,0.248638,0,0.244094,0,0.251669,0,0.2556,400,0
0.9,0.85,1,50000,0,0.252375,0,0.246469,0,0.249688,0,0.251469,400,0
0.9,0.85,1,100000,0,0.260981,0,0.252638,0,0.258775,0,0.227606,400,0
0.9,0.85,1,160000,0,0.262494,0,0.242012,0,0.241744,0,0.25375,400,0
0.9,0.85,1,0,0.125119,0.124656,0.127281,0.125494,0.123869,0.123287,0.125337,0.124956,400,0
0.9,0.85,1,1000,0,0.2392,0,0.242019,0,0.271356,0,0.247425,400,0
0.9,0.85,1,2000,0,0.258213,0,0.244688,0,0.238025,0,0.259075,400,0
0.9,0.85,1,3000,0,0.253425,0,0.255056,0,0.241331,0,0.250188,400,0
0.9,0.85,1,5000,0,0.260175,0,0.255444,0,0.236038,0,0.248344,400,0
0.9,0.85,1,7000,0,0.2501,0,0.249531,0,0.248981,0,0.251387,400,0
0.9,0.85,1,10000,0,0.23675,0,0.27465,0,0.2545,0,0.2341,400,0
0.9,0.85,1,25000,0,0.254694,0,0.243987,0,0.253494,0,0.247825,400,0
0.9,0.85,1,50000,0,0.249356,0,0.248281,0,0.245613,0,0.25675,400,0
0.9,0.85,1,100000,0,0.25385,0,0.257887,0,0.245631,0,0.242631,400,0
0.9,0.85,1,160000,0,0.247031,0,0.249488,0,0.256706,0,0.246775,400,0
0.9,0.9,1,0,0.125594,0.124819,0.123869,0.125256,0.125312,0.125131,0.124488,0.125531,400,0
0.9,0.9,1,1000,0,0.23855,0,0.264494,0,0.246913,0,0.250044,400,0
0.9,0.9,1,2000,0,0.260231,0,0.252837,0,0.246287,0,0.240644,400,0
0.9,0.9,1,3000,0,0.255763,0,0.252119,0,0.244356,0,0.247762,400,0
0.9,0.9,1,5000,0,0.250156,0,0.248938,0,0.238756,0,0.26215,400,0
0.9,0.9,1,7000,0,0.247163,0,0.256688,0,0.247019,0,0.249131,400,0
0.9,0.9,1,10000,0,0.245287,0,0.2585,0,0.250025,0,0.246188,400,0
0.9,0.9,1,25000,0,0.237363,0,0.250856,0,0.260175,0,0.251606,400,0
0.9,0.9,1,50000,0,0.2503,0,0.266269,0,0.256031,0,0.2274,400,0
0.9,0.9,1,100000,0,0.259456,0,0.235937,0,0.252425,0,0.252181,400,0
0.9,0.9,1,160000,0,0.255638,0,0.246369,0,0.24365,0,0.254344,400,0
0.9,0.9,1,0,0.124975,0.125144,0.123787,0.125488,0.124744,0.125981,0.125294,0.124588,400,0
0.9,0.9,1,1000,0,0.244181,0,0.256731,0,0.251594,0,0.247494,400,0
0.9,0.9,1,2000,0,0.263581,0,0.258931,0,0.229581,0,0.247906,400,0
0.9,0.9,1,3000,0,0.250506,0,0.264806,0,0.236119,0,0.248569,400,0
0.9,0.9,1,5000,0,0.266594,0,0.235088,0,0.242031,0,0.256288,400,0
0.9,0.9,1,7000,0,0.224406,0,0.249875,0,0.263613,0,0.262106,400,0
0.9,0.9,1,10000,0,0.248375,0,0.234656,0,0.2709,0,0.246069,400,0
0.9,0.9,1,25000,0,0.240881,0,0.252812,0,0.254831,0,0.251475,400,0
0.9,0.9,1,50000,0,0.256781,0,0.243944,0,0.26325,0,0.236025,400,0
0.9,0.9,1,100000,0,0.239325,0,0.246881,0,0.254256,0,0.259537,400,0
0.9,0.9,1,160000,0,0.250631,0,0.266437,0,0.244987,0,0.237944,400,0
0.9,0.95,1,0,0.126406,0.124619,0.125587,0.1251,0.124031,0.1248,0.124662,0.124794,400,0
0.9,0.95,1,1000,0,0.255481,0,0.240344,0,0.24695,0,0.257225,400,0
0.9,0.95,1,2000,0,0.227937,0,0.256681,0,0.2608,0,0.254581,400,0
0.9,0.95,1,3000,0,0.252425,0,0.22605,0,0.263481,0,0.258044,400,0
0.9,0.95,1,5000,0,0.252306,0,0.256006,0,0.248494,0,0.243194,400,0
0.9,0.95,1,7000,0,0.249681,0,0.261844,0,0.244031,0,0.244444,400,0
0.9,0.95,1,10000,0,0.247369,0,0.24735,0,0.246644,0,0.258638,400,0
0.9,0.95,1,25000,0,0.251019,0,0.238269,0,0.245806,0,0.264906,400,0
0.9,0.95,1,50000,0,0.235919,0,0.252412,0,0.256862,0,0.254806,400,0
0.9,0.95,1,100000,0,0.241787,0,0.251794,0,0.244119,0,0.2623,400,0
0.9,0.95,1,160000,0,0.248319,0,0.264469,0,0.239394,0,0.247819,400,0
0.9,0.95,1,0,0.124688,0.125081,0.125131,0.125569,0.124581,0.125044,0.124775,0.125131,400,0
0.9,0.95,1,1000,0,0.248988,0,0.235881,0,0.248369,0,0.266763,400,0
0.9,0.95,1,2000,0,0.242044,0,0.256631,0,0.246981,0,0.254344,400,0
0.9,0.95,1,3000,0,0.247337,0,0.255094,0,0.249081,0,0.248488,400,0
0.9,0.95,1,5000,0,0.250119,0,0.254937,0,0.248419,0,0.246525,400,0
0.9,0.95,1,7000,0,0.254088,0,0.241431,0,0.246256,0,0.258225,400,0
0.9,0.95,1,10000,0,0.252362,0,0.245419,0,0.252081,0,0.250138,400,0
0.9,0.95,1,25000,0,0.249275,0,0.240706,0,0.256431,0,0.253588,400,0
0.9,0.95,1,50000,0,0.256063,0,0.233494,0,0.251825,0,0.258619,400,0
0.9,0.95,1,100000,0,0.237844,0,0.257175,0,0.2594,0,0.245581,400,0
0.9,0.95,1,160000,0,0.244606,0,0.243619,0,0.262794,0,0.248981,400,0
0.9,1,1,0,0.1242,0.12525,0.124037,0.1259,0.126075,0.12415,0.1265,0.123887,400,0
0.9,1,1,1000,0,0.242669,0,0.263825,0,0.239038,0,0.254469,400,0
0.9,1,1,2000,0,0.255994,0,0.240037,0,0.250225,0,0.253744,400,0
0.9,1,1,3000,0,0.237462,0,0.24835,0,0.267794,0,0.246394,400,0
0.9,1,1,5000,0,0.246775,0,0.237825,0,0.2527,0,0.2627,400,0
0.9,1,1,7000,0,0.238063,0,0.249125,0,0.258663,0,0.25415,400,0
0.9,1,1,10000,0,0.257837,0,0.250106,0,0.241706,0,0.25035,400,0
0.9,1,1,25000,0,0.257769,0,0.240762,0,0.247863,0,0.253606,400,0
0.9,1,1,50000,0,0.247663,0,0.254025,0,0.249331,0,0.248981,400,0
0.9,1,1,100000,0,0.254731,0,0.251188,0,0.2428,0,0.251281,400,0
0.9,1,1,160000,0,0.249325,0,0.263075,0,0.244556,0,0.243044,400,0
0.9,1,1,0,0.123019,0.124637,0.125081,0.124069,0.126569,0.124356,0.126481,0.125787,400,0
0.9,1,1,1000,0,0.237725,0,0.253075,0,0.262681,0,0.246519,400,0
0.9,1,1,2000,0,0.258306,0,0.245837,0,0.237931,0,0.257925,400,0
0.9,1,1,3000,0,0.252556,0,0.256019,0,0.245406,0,0.246019,400,0
0.9,1,1,5000,0,0.264044,0,0.243888,0,0.22285,0,0.269219,400,0
0.9,1,1,7000,0,0.242562,0,0.250931,0,0.254825,0,0.251681,400,0
0.9,1,1,10000,0,0.260444,0,0.237687,0,0.24595,0,0.255919,400,0
0.9,1,1,25000,0,0.242681,0,0.258238,0,0.254525,0,0.244556,400,0
0.9,1,1,50000,0,0.245344,0,0.232875,0,0.271288,0,0.250494,400,0
0.9,1,1,100000,0,0.240144,0,0.247888,0,0.250369,0,0.2616,400,0
0.9,1,1,160000,0,0.242775,0,0.271062,0,0.243075,0,0.243088,400,0
0.95,0,1,0,0.124844,0.126325,0.125512,0.124631,0.126125,0.1254,0.123869,0.123294,400,0
0.95,0,1,1000,0.154644,0.0900625,0.138225,0.104931,0.155381,0.105237,0.150481,0.101038,400,0
0.95,0,1,2000,0.171912,0.0812188,0.165469,0.0795562,0.1846,0.0720937,0.1811,0.06405,400,0
0.95,0,1,3000,0.207375,0.0435,0.199175,0.0443938,0.2173,0.0409187,0.201519,0.0458187,400,0
0.95,0,1,5000,0.246781,0.0216375,0.219713,0.022275,0.219938,0.018675,0.229844,0.0211375,400,0
0.95,0,1,7000,0.229925,0.0112,0.241956,0.008475,0.242175,0.0111938,0.241525,0.01355,400,0
0.95,0,1,10000,0.247337,0,0.250831,0,0.248881,0,0.25295,0,400,0
0.95,0,1,25000,0.251594,0,0.247194,0,0.236575,0,0.264638,0,400,0
0.95,0,1,50000,0.241356,0,0.245225,0,0.264775,0,0.248644,0,400,0
0.95,0,1,100000,0.253256,0,0.238719,0,0.250475,0,0.25755,0,400,0
0.95,0,1,160000,0.233006,0,0.264069,0,0.259925,0,0.243,0,400,0
0.95,0,1,0,0.124662,0.124,0.125188,0.125275,0.126138,0.124406,0.126219,0.124113,400,0
0.95,0,1,1000,0.157744,0.0915375,0.1724,0.092775,0.160862,0.0918313,0.143563,0.0892875,400,0
0.95,0,1,2000,0.163837,0.0801562,0.167662,0.0793937,0.1754,0.08185,0.168981,0.0827187,400,0
0.95,0,1,3000,0.190238,0.0646875,0.175706,0.0624875,0.186419,0.067025,0.1878,0.0656375,400,0
0.95,0,1,5000,0.217344,0.0325875,0.2253,0.0319062,0.226081,0.0246125,0.217906,0.0242625,400,0
0.95,0,1,7000,0.257738,0,0.257763,0,0.2482,0,0.2363,0,400,0
0.95,0,1,10000,0.260562,0,0.24015,0,0.24765,0,0.251638,0,400,0
0.95,0,1,25000,0.255812,0,0.253675,0,0.24715,0,0.243363,0,400,0
0.95,0,1,50000,0.257856,0,0.249881,0,0.240206,0,0.252056,0,400,0
0.95,0,1,100000,0.249262,0,0.253425,0,0.257887,0,0.239425,0,400,0
0.95,0,1,160000,0.257088,0,0.244981,0,0.238319,0,0.259613,0,400,0
0.95,0.05,1,0,0.125469,0.125781,0.124563,0.124225,0.125319,0.1237,0.125175,0.125769,400,0
0.95,0.05,1,1000,0.0320812,0.218044,0.0306688,0.240894,0.0242563,0.212712,0.0318437,0.2095,400,0
0.95,0.05,1,2000,0,0.243163,7.5e-05,0.255706,0,0.244356,0,0.2567,400,0
0.95,0.05,1,3000,0,0.2503,0,0.260556,0,0.233263,0,0.255881,400,0
0.95,0.05,1,5000,0,0.2424,0,0.231031,0,0.2577,0,0.268869,400,0
0.95,0.05,1,7000,0,0.2608,0,0.246837,0,0.245019,0,0.247344,400,0
0.95,0.05,1,10000,0,0.260081,0,0.249438,0,0.239819,0,0.250663,400,0
0.95,0.05,1,25000,0,0.250088,0,0.247031,0,0.248062,0,0.254819,400,0
0.95,0.05,1,50000,0,0.248581,0,0.250469,0,0.253319,0,0.247631,400,0
0.95,0.05,1,100000,0,0.242294,0,0.252906,0,0.261519,0,0.243281,400,0
0.95,0.05,1,160000,0,0.239419,0,0.251469,0,0.26505,0,0.244062,400,0
0.95,0.05,1,0,0.125256,0.124762,0.125638,0.123912,0.124287,0.124931,0.1257,0.125512,400,0
0.95,0.05,1,1000,0.0801562,0.168819,0.07485,0.167712,0.0726938,0.184463,0.0779625,0.173344,400,0
0.95,0.05,1,2000,0.0583437,0.1867,0.0561188,0.190294,0.05115,0.187806,0.0656125,0.203975,400,0
0.95,0.05,1,3000,0.0291187,0.22295,0.0238438,0.20905,0.020875,0.237606,0.0231562,0.2334,400,0
0.95,0.05,1,5000,0,0.23735,0,0.251231,0,0.24945,0,0.261969,400,0
0.95,0.05,1,7000,0,0.254588,0,0.251256,0,0.2383,0,0.255856,400,0
0.95,0.05,1,10000,0,0.23425,0,0.246231,0,0.254462,0,0.265056,400,0
0.95,0.05,1,25000,0,0.253287,0,0.262575,0,0.241737,0,0.2424,400,0
0.95,0.05,1,50000,0,0.241338,0,0.262087,0,0.257375,0,0.2392,400,0
0.95,0.05,1,100000,0,0.256556,0,0.241506,0,0.246269,0,0.255669,400,0
0.95,0.05,1,160000,0,0.237487,0,0.251238,0,0.260869,0,0.250406,400,0
0.95,0.1,1,0,0.124656,0.125025,0.123887,0.124225,0.126175,0.125856,0.125213,0.124963,400,0
0.95,0.1,1,1000,0.0506687,0.196669,0.0470937,0.202094,0.034775,0.199794,0.0498562,0.21905,400,0
0.95,0.1,1,2000,0,0.241175,0,0.250619,0,0.265469,0,0.242737,400,0
0.95,0.1,1,3000,0,0.2474,0,0.254025,0,0.23715,0,0.261425,400,0
0.95,0.1,1,5000,0,0.251319,0,0.241431,0,0.25435,0,0.2529,400,0
0.95,0.1,1,7000,0,0.256606,0,0.247581,0,0.2437,0,0.252113,400,0
0.95,0.1,1,10000,0,0.2589,0,0.246188,0,0.243544,0,0.251369,400,0
0.95,0.1,1,25000,0,0.254925,0,0.246406,0,0.239156,0,0.259512,400,0
0.95,0.1,1,50000,0,0.233075,0,0.253075,0,0.266044,0,0.247806,400,0
0.95,0.1,1,100000,0,0.255962,0,0.23885,0,0.257856,0,0.247331,400,0
0.95,0.1,1,160000,0,0.252175,0,0.242725,0,0.249344,0,0.255756,400,0
0.95,0.1,1,0,0.125475,0.123688,0.125694,0.124525,0.123887,0.125519,0.1261,0.125112,400,0
0.95,0.1,1,1000,0.04475,0.210631,0.0407187,0.20985,0.0438625,0.206431,0.0360437,0.207712,400,0
0.95,0.1,1,2000,0,0.248156,0,0.253138,0,0.249381,0,0.249325,400,0
0.95,0.1,1,3000,0,0.246944,0,0.255325,0,0.253163,0,0.244569,400,0
0.95,0.1,1,5000,0,0.256194,0,0.248581,0,0.249287,0,0.245938,400,0
0.95,0.1,1,7000,0,0.248056,0,0.246875,0,0.2561,0,0.248969,400,0
0.95,0.1,1,10000,0,0.239225,0,0.255756,0,0.265744,0,0.239275,400,0
0.95,0.1,1,25000,0,0.243537,0,0.256725,0,0.244219,0,0.255519,400,0
0.95,0.1,1,50000,0,0.259119,0,0.261225,0,0.247194,0,0.232462,400,0
0.95,0.1,1,100000,0,0.239156,0,0.254175,0,0.2488,0,0.257869,400,0
0.95,0.1,1,160000,0,0.242562,0,0.245419,0,0.247919,0,0.2641,400,0
0.95,0.15,1,0,0.124625,0.126375,0.123669,0.125312,0.125275,0.124662,0.125006,0.125075,400,0
0.95,0.15,1,1000,0.00048125,0.246987,0.0019375,0.234856,0.00195625,0.244975,0.001225,0.267581,400,0
0.95,0.15,1,2000,0,0.240194,0,0.262962,0,0.250606,0,0.246237,400,0
0.95,0.15,1,3000,0,0.251744,0,0.245994,0,0.240244,0,0.262019,400,0
0.95,0.15,1,5000,0,0.257256,0,0.24195,0,0.245244,0,0.25555,400,0
0.95,0.15,1,7000,0,0.248206,0,0.248631,0,0.258031,0,0.245131,400,0
0.95,0.15,1,10000,0,0.230831,0,0.259944,0,0.2595,0,0.249725,400,0
0.95,0.15,1,25000,0,0.261188,0,0.25725,0,0.237113,0,0.24445,400,0
0.95,0.15,1,50000,0,0.250931,0,0.245269,0,0.245037,0,0.258763,400,0
0.95,0.15,1,100000,0,0.241525,0,0.244163,0,0.269813,0,0.2445,400,0
0.95,0.15,1,160000,0,0.229469,0,0.243944,0,0.267244,0,0.259344,400,0
0.95,0.15,1,0,0.125225,0.125612,0.123769,0.126525,0.124169,0.125075,0.124444,0.125181,400,0
0.95,0.15,1,1000,0.00984375,0.252056,0.007975,0.234662,0.005775,0.227187,0.0089375,0.253563,400,0
0.95,0.15,1,2000,0,0.243094,0,0.255231,0,0.250806,0,0.250869,400,0
0.95,0.15,1,3000,0,0.253362,0,0.25625,0,0.240394,0,0.249994,400,0
0.95,0.15,1,5000,0,0.237313,0,0.245931,0,0.256831,0,0.259925,400,0
0.95,0.15,1,7000,0,0.253431,0,0.23325,0,0.248825,0,0.264494,400,0
0.95,0.15,1,10000,0,0.245931,0,0.2559,0,0.235719,0,0.26245,400,0
0.95,0.15,1,25000,0,0.246163,0,0.264725,0,0.246469,0,0.242644,400,0
0.95,0.15,1,50000,0,0.262531,0,0.235962,0,0.246325,0,0.255181,400,0
0.95,0.15,1,100000,0,0.249512,0,0.25055,0,0.2494,0,0.250538,400,0
0.95,0.15,1,160000,0,0.249675,0,0.271256,0,0.238212,0,0.240856,400,0
0.95,0.2,1,0,0.125125,0.125325,0.125369,0.125463,0.124556,0.124306,0.124444,0.125413,400,0
0.95,0.2,1,1000,0,0.2484,0,0.266288,0,0.250431,0,0.234881,400,0
0.95,0.2,1,2000,0,0.248944,0,0.2402,0,0.260431,0,0.250425,400,0
0.95,0.2,1,3000,0,0.249069,0,0.238144,0,0.265881,0,0.246906,400,0
0.95,0.2,1,5000,0,0.246881,0,0.252675,0,0.252437,0,0.248006,400,0
0.95,0.2,1,7000,0,0.253244,0,0.241762,0,0.259869,0,0.245125,400,0
0.95,0.2,1,10000,0,0.250912,0,0.246419,0,0.251056,0,0.251613,400,0
0.95,0.2,1,25000,0,0.246006,0,0.252894,0,0.260106,0,0.240994,400,0
0.95,0.2,1,50000,0,0.26055,0,0.239462,0,0.258987,0,0.241,400,0
0.95,0.2,1,100000,0,0.256844,0,0.247963,0,0.246931,0,0.248262,400,0
0.95,0.2,1,160000,0,0.242338,0,0.253631,0,0.245413,0,0.258619,400,0
0.95,0.2,1,0,0.125144,0.125494,0.125163,0.123706,0.123725,0.126175,0.125213,0.125381,400,0
0.95,0.2,1,1000,8.125e-05,0.24555,0,0.249981,0.0002375,0.2529,0,0.25125,400,0
0.95,0.2,1,2000,0,0.243706,0,0.265725,0,0.240863,0,0.249706,400,0
0.95,0.2,1,3000,0,0.266181,0,0.249894,0,0.248475,0,0.23545,400,0
0.95,0.2,1,5000,0,0.25085,0,0.253719,0,0.237756,0,0.257675,400,0
0.95,0.2,1,7000,0,0.2567,0,0.238762,0,0.248213,0,0.256325,400,0
0.95,0.2,1,10000,0,0.253731,0,0.250631,0,0.239838,0,0.2558,400,0
0.95,0.2,1,25000,0,0.252219,0,0.245113,0,0.248856,0,0.253812,400,0
0.95,0.2,1,50000,0,0.25925,0,0.258238,0,0.2377,0,0.244812,400,0
0.95,0.2,1,100000,0,0.263981,0,0.240806,0,0.233244,0,0.261969,400,0
0.95,0.2,1,160000,0,0.248575,0,0.256412,0,0.244231,0,0.250781,400,0
0.95,0.25,1,0,0.125381,0.124175,0.124912,0.125994,0.124975,0.124287,0.124537,0.125738,400,0
0.95,0.25,1,1000,0,0.250819,0,0.245506,0,0.241625,0,0.26205,400,0
0.95,0.25,1,2000,0,0.247606,0,0.260669,0,0.252763,0,0.238962,400,0
0.95,0.25,1,3000,0,0.264188,0,0.253469,0,0.236644,0,0.2457,400,0
0.95,0.25,1,5000,0,0.2562,0,0.245956,0,0.258769,0,0.239075,400,0
0.95,0.25,1,7000,0,0.258775,0,0.2483,0,0.255531,0,0.237394,400,0
0.95,0.25,1,10000,0,0.260619,0,0.261113,0,0.238819,0,0.23945,400,0
0.95,0.25,1,25000,0,0.244294,0,0.2607,0,0.248256,0,0.24675,400,0
0.95,0.25,1,50000,0,0.249281,0,0.2513,0,0.243669,0,0.25575,400,0
0.95,0.25,1,100000,0,0.240031,0,0.259719,0,0.259088,0,0.241163,400,0
0.95,0.25,1,160000,0,0.259456,0,0.24245,0,0.237431,0,0.260663,400,0
0.95,0.25,1,0,0.124988,0.125156,0.124394,0.125762,0.125456,0.124675,0.125094,0.124475,400,0
0.95,0.25,1,1000,0,0.233813,0,0.256369,0,0.265387,0,0.244431,400,0
0.95,0.25,1,2000,0,0.247144,0,0.249106,0,0.235944,0,0.267806,400,0
0.95,0.25,1,3000,0,0.248631,0,0.241956,0,0.252556,0,0.256856,400,0
0.95,0.25,1,5000,0,0.236838,0,0.256369,0,0.252094,0,0.2547,400,0
0.95,0.25,1,7000,0,0.23825,0,0.252519,0,0.256919,0,0.252312,400,0
0.95,0.25,1,10000,0,0.250337,0,0.24715,0,0.249787,0,0.252725,400,0
0.95,0.25,1,25000,0,0.237856,0,0.254675,0,0.249519,0,0.25795,400,0
0.95,0.25,1,50000,0,0.263931,0,0.2357,0,0.246656,0,0.253713,400,0
0.95,0.25,1,100000,0,0.251569,0,0.240506,0,0.2597,0,0.248225,400,0
0.95,0.25,1,160000,0,0.235288,0,0.238169,0,0.257106,0,0.269437,400,0
0.95,0.3,1,0,0.122688,0.124637,0.124463,0.124469,0.126006,0.12555,0.1263,0.125888,400,0
0.95,0.3,1,1000,0,0.244725,0,0.241,0,0.268731,0,0.245544,400,0
0.95,0.3,1,2000,0,0.243781,0,0.252194,0,0.252756,0,0.251269,400,0
0.95,0.3,1,3000,0,0.239869,0,0.249988,0,0.250106,0,0.260037,400,0
0.95,0.3,1,5000,0,0.246056,0,0.244812,0,0.255219,0,0.253912,400,0
0.95,0.3,1,7000,0,0.257331,0,0.263244,0,0.241913,0,0.237512,400,0
0.95,0.3,1,10000,0,0.241656,0,0.232619,0,0.263313,0,0.262412,400,0
0.95,0.3,1,25000,0,0.2393,0,0.254481,0,0.264394,0,0.241825,400,0
0.95,0.3,1,50000,0,0.243725,0,0.264044,0,0.249862,0,0.242369,400,0
0.95,0.3,1,100000,0,0.247944,0,0.250706,0,0.2466,0,0.25475,400,0
0.95,0.3,1,160000,0,0.244344,0,0.256944,0,0.25995,0,0.238762,400,0
0.95,0.3,1,0,0.124031,0.125,0.12525,0.125862,0.125719,0.12535,0.12375,0.125037,400,0
0.95,0.3,1,1000,0,0.268931,0,0.233419,0,0.243194,0,0.254456,400,0
0.95,0.3,1,2000,0,0.235394,0,0.240856,0,0.264981,0,0.258769,400,0
0.95,0.3,1,3000,0,0.250462,0,0.222725,0,0.251844,0,0.274969,400,0
0.95,0.3,1,5000,0,0.236237,0,0.251269,0,0.2585,0,0.253994,400,0
0.95,0.3,1,7000,0,0.24335,0,0.270144,0,0.242281,0,0.244225,400,0
0.95,0.3,1,10000,0,0.254556,0,0.245444,0,0.244512,0,0.255487,400,0
0.95,0.3,1,25000,0,0.254756,0,0.251375,0,0.245369,0,0.2485,400,0
0.95,0.3,1,50000,0,0.254138,0,0.248087,0,0.246344,0,0.251431,400,0
0.95,0.3,1,100000,0,0.252044,0,0.247356,0,0.240444,0,0.260156,400,0
0.95,0.3,1,160000,0,0.247688,0,0.249112,0,0.249019,0,0.254181,400,0
0.95,0.35,1,0,0.125156,0.126112,0.123431,0.125337,0.124819,0.125037,0.125169,0.124938,400,0
0.95,0.35,1,1000,0,0.239881,0,0.2586,0,0.255544,0,0.245975,400,0
0.95,0.35,1,2000,0,0.25685,0,0.242438,0,0.233531,0,0.267181,400,0
0.95,0.35,1,3000,0,0.244044,0,0.261469,0,0.249119,0,0.245369,400,0
0.95,0.35,1,5000,0,0.247194,0,0.271619,0,0.247631,0,0.233556,400,0
0.95,0.35,1,7000,0,0.250144,0,0.254994,0,0.244694,0,0.250169,400,0
0.95,0.35,1,10000,0,0.24905,0,0.250931,0,0.250912,0,0.249106,400,0
0.95,0.35,1,25000,0,0.254312,0,0.250887,0,0.257006,0,0.237794,400,0
0.95,0.35,1,50000,0,0.2487,0,0.26005,0,0.250013,0,0.241237,400,0
0.95,0.35,1,100000,0,0.255356,0,0.250594,0,0.253931,0,0.240119,400,0
0.95,0.35,1,160000,0,0.264156,0,0.2422,0,0.238931,0,0.254713,400,0
0.95,0.35,1,0,0.125069,0.124269,0.126287,0.125025,0.124169,0.124731,0.12455,0.1259,400,0
0.95,0.35,1,1000,0,0.254663,0,0.242663,0,0.249431,0,0.253244,400,0
0.95,0.35,1,2000,0,0.256275,0,0.270981,0,0.250281,0,0.222463,400,0
0.95,0.35,1,3000,0,0.251638,0,0.244619,0,0.2584,0,0.245344,400,0
0.95,0.35,1,5000,0,0.251969,0,0.245225,0,0.253312,0,0.249494,400,0
0.95,0.35,1,7000,0,0.262625,0,0.240413,0,0.237969,0,0.258994,400,0
0.95,0.35,1,10000,0,0.249531,0,0.238081,0,0.254038,0,0.25835,400,0
0.95,0.35,1,25000,0,0.257588,0,0.249881,0,0.258075,0,0.234456,400,0
0.95,0.35,1,50000,0,0.252269,0,0.247381,0,0.247481,0,0.252869,400,0
0.95,0.35,1,100000,0,0.257894,0,0.26215,0,0.237056,0,0.2429,400,0
0.95,0.35,1,160000,0,0.253025,0,0.256569,0,0.238475,0,0.251931,400,0
0.95,0.4,1,0,0.124256,0.124063,0.124675,0.125794,0.125663,0.125888,0.125488,0.124175,400,0
0.95,0.4,1,1000,0,0.251219,0,0.262319,0,0.244994,0,0.241469,400,0
0.95,0.4,1,2000,0,0.247075,0,0.245975,0,0.257306,0,0.249644,400,0
0.95,0.4,1,3000,0,0.253825,0,0.265238,0,0.226038,0,0.2549,400,0
0.95,0.4,1,5000,0,0.246856,0,0.263338,0,0.241475,0,0.248331,400,0
0.95,0.4,1,7000,0,0.249381,0,0.232863,0,0.256675,0,0.261081,400,0
0.95,0.4,1,10000,0,0.263644,0,0.245006,0,0.255,0,0.23635,400,0
0.95,0.4,1,25000,0,0.239294,0,0.2626,0,0.23975,0,0.258356,400,0
0.95,0.4,1,50000,0,0.246294,0,0.257437,0,0.235325,0,0.260944,400,0
0.95,0.4,1,100000,0,0.243,0,0.253969,0,0.2446,0,0.258431,400,0
0.95,0.4,1,160000,0,0.251831,0,0.229988,0,0.260713,0,0.257469,400,0
0.95,0.4,1,0,0.124225,0.125512,0.125781,0.126956,0.123856,0.125812,0.124031,0.123825,400,0
0.95,0.4,1,1000,0,0.254994,0,0.242462,0,0.244969,0,0.257575,400,0
