MCS,ROCK,PAPER,SCISSORS,LIZARD,SPOCK
5087,7.6075,0,23.7375,31.605,31.3125
5088,7.665,0,23.755,31.5325,31.325
5089,7.715,0,23.68,31.3175,31.4625
5090,7.8,0,23.6375,31.215,31.4425
5091,7.85,0,23.5675,31.1875,31.53
5092,7.9525,0,23.5175,31.1175,31.6575
5093,7.9675,0,23.42,31.045,31.6925
5094,8.0125,0,23.435,30.925,31.7775
5095,8.1325,0,23.48,30.7125,31.8375
5096,8.215,0,23.405,30.5025,31.8475
5097,8.285,0,23.37,30.38,31.955
5098,8.3625,0,23.28,30.3725,32.0825
5099,8.375,0,23.2475,30.1825,32.22
5100,8.4375,0,23.2425,29.9375,32.2525
5101,8.5375,0,23.315,29.755,32.4225
5102,8.6075,0,23.3675,29.8225,32.44
5103,8.6475,0,23.295,29.7675,32.475
5104,8.7025,0,23.3775,29.6575,32.4175
5105,8.7475,0,23.27,29.5175,32.5575
5106,8.7975,0,23.175,29.3675,32.4925
5107,8.8625,0,23.24,29.2725,32.68
5108,8.8575,0,23.255,29.2525,32.7325
5109,8.89,0,23.08,29.4125,32.8575
5110,8.8975,0,23.0125,29.4525,32.79
5111,8.9225,0,23,29.4125,32.8525
5112,8.92,0,23.005,29.275,32.9
5113,8.885,0,23.115,29.235,32.865
5114,8.8775,0,23.03,29.3,32.9625
5115,8.9275,0,23.1,29.1425,33.09
5116,8.8375,0,23.085,29.25,33.1525
5117,8.8275,0,23.0325,29.1975,33.1325
5118,8.8125,0,22.9975,29.0425,33.085
5119,8.755,0,23.0075,29.0175,33.1825
5120,8.7675,0,23.07,29.0325,33.23
5121,8.7775,0,23.3175,28.975,33.195
5122,8.775,0,23.235,28.9025,33.1575
5123,8.6775,0,23.0625,29.045,33.2975
5124,8.6225,0,22.965,29.0675,33.3875
5125,8.585,0,22.985,29.0275,33.4425
5126,8.51,0,23.03,29.2325,33.51
5127,8.4075,0,23.1175,29.185,33.425
5128,8.285,0,22.9625,29.2275,33.515
5129,8.1925,0,23.0225,29.2725,33.6275
5130,8.1075,0,23.11,29.3875,33.6225
5131,7.9875,0,23.155,29.5075,33.74
5132,7.8,0,23.21,29.5225,33.5925
5133,7.7125,0,23.3175,29.5625,33.48
5134,7.64,0,23.25,29.625,33.5025
5135,7.515,0,23.2525,29.74,33.3925
5136,7.42,0,23.3325,29.9325,33.365
5137,7.3275,0,23.35,30.09,33.4375
5138,7.185,0,23.4025,30.0975,33.43
5139,7.04,0,23.455,29.99,33.52
5140,6.93,0,23.5575,30.03,33.53
5141,6.825,0,23.61,30.1625,33.4575
5142,6.6525,0,23.66,30.2025,33.4925
5143,6.515,0,23.82,30.11,33.7
5144,6.355,0,23.95,30.16,33.7275
5145,6.27,0,23.875,30.315,33.6725
5146,6.125,0,23.79,30.5975,33.7
5147,5.9175,0,23.7525,30.6475,33.87
5148,5.805,0,23.955,30.6675,33.78
5149,5.7025,0,23.9575,30.6975,33.9525
5150,5.585,0,23.9225,30.75,33.915
5151,5.44,0,23.885,30.7525,34.05
5152,5.3875,0,23.9175,30.915,33.9725
5153,5.185,0,24.0125,30.935,33.8825
5154,5.1075,0,23.915,31.07,33.985
5155,5.005,0,24.065,31.1025,33.975
5156,4.9225,0,24.01,31.13,33.905
5157,4.8575,0,24.1275,31.0925,34.1075
5158,4.7725,0,24.3075,31.1675,33.945
5159,4.7275,0,24.4175,31.18,33.8925
5160,4.675,0,24.375,31.2875,33.775
5161,4.675,0,24.2525,31.31,33.6275
5162,4.605,0,24.3325,31.3575,33.6825
5163,4.6025,0,24.425,31.55,33.63
5164,4.6525,0,24.4,31.77,33.4225
5165,4.6025,0,24.335,31.7425,33.4225
5166,4.62,0,24.4,31.8575,33.3525
5167,4.6075,0,24.44,31.89,33.28
5168,4.5875,0,24.4225,31.9475,33.2025
5169,4.5425,0,24.4,32.0975,33.015
5170,4.5725,0,24.2925,32.155,33.0075
5171,4.5675,0,24.2275,32.335,32.98
5172,4.5925,0,24.2675,32.395,32.755
5173,4.6,0,24.22,32.4575,32.705
5174,4.5625,0,24.1525,32.5775,32.57
5175,4.555,0,24.14,32.5625,32.58
5176,4.485,0,24.13,32.71,32.635
5177,4.47,0,24.1275,32.8925,32.395
5178,4.495,0,24.17,32.9425,32.295
5179,4.53,0,24.085,33.035,32.235
5180,4.61,0,23.9725,33.16,32.2275
5181,4.61,0,24.0425,33.1275,32.25
5182,4.63,0,23.995,33.115,32.2375
5183,4.7225,0,23.9075,33.13,32.0475
5184,4.755,0,23.905,33.32,31.8875
5185,4.8175,0,23.8625,33.355,31.7175
5186,4.865,0,23.87,33.4675,31.585
5187,4.9175,0,24.04,33.285,31.625
5188,4.9975,0,23.9625,33.2725,31.6625
5189,5.0375,0,23.975,33.3625,31.36
5190,5.11,0,23.9375,33.475,31.265
5191,5.1075,0,23.8525,33.51,31.3675
5192,5.22,0,23.685,33.41,31.29
5193,5.31,0,23.7,33.5175,31.28
5194,5.385,0,23.7525,33.4875,31.2975
5195,5.435,0,23.805,33.4725,31.2025
5196,5.4975,0,23.7075,33.5275,31.16
5197,5.5475,0,23.7125,33.5,31.1625
5198,5.6275,0,23.69,33.51,31.155
5199,5.725,0,23.74,33.4725,31.1425
5200,5.7325,0,23.66,33.5125,31.115
5201,5.7825,0,23.5525,33.6,31.0975
5202,5.905,0,23.5325,33.45,31.0925
5203,5.9775,0,23.46,33.3775,31.0775
5204,5.995,0,23.4175,33.495,31.14
5205,6.1075,0,23.435,33.5075,31.03
5206,6.14,0,23.4275,33.505,30.9275
5207,6.1675,0,23.3575,33.67,30.7775
5208,6.23,0,23.285,33.7675,30.7975
5209,6.2675,0,23.25,33.625,30.8425
5210,6.32,0,23.3825,33.4625,30.9325
5211,6.2925,0,23.4,33.4425,30.8025
5212,6.325,0,23.38,33.5875,30.815
5213,6.37,0,23.3675,33.4325,30.7675
5214,6.38,0,23.34,33.3775,30.905
5215,6.385,0,23.315,33.4125,30.985
5216,6.4075,0,23.405,33.1775,31.02
5217,6.475,0,23.4675,32.9825,31.1
5218,6.585,0,23.425,33.015,31.1475
5219,6.6625,0,23.38,32.86,31.0325
5220,6.725,0,23.525,32.825,30.96
5221,6.6825,0,23.4825,32.8475,31.0775
5222,6.7,0,23.555,32.7675,31
5223,6.7875,0,23.565,32.895,31.0525
5224,6.8025,0,23.55,32.7275,30.9475
5225,6.7375,0,23.575,32.7675,30.9625
5226,6.7275,0,23.5175,32.735,30.985
5227,6.805,0,23.535,32.7325,30.99
5228,6.84,0,23.655,32.6975,30.7925
5229,6.8675,0,23.7075,32.6375,30.7875
5230,6.9825,0,23.885,32.5375,30.64
5231,6.9975,0,24.0075,32.5325,30.5875
5232,7.0175,0,23.985,32.4325,30.5675
5233,7.075,0,24.08,32.3875,30.5225
5234,7.045,0,24.3275,32.2175,30.405
5235,7.14,0,24.4925,32.1825,30.2625
5236,7.23,0,24.5575,32.1625,30.1525
5237,7.2775,0,24.515,32.1,30.1975
5238,7.3475,0,24.52,31.99,30.1175
5239,7.3925,0,24.665,31.82,30.13
5240,7.4475,0,24.7825,31.765,30.2675
5241,7.4,0,24.7875,31.5575,30.28
5242,7.4625,0,24.8375,31.4475,30.3875
5243,7.505,0,24.8475,31.285,30.46
5244,7.5025,0,24.83,31.2425,30.485
5245,7.53,0,24.8675,31.1975,30.475
5246,7.4975,0,24.9225,31.09,30.475
5247,7.55,0,24.9375,31.1875,30.465
5248,7.5475,0,24.895,31.05,30.6025
5249,7.5075,0,24.8775,30.9275,30.63
5250,7.5775,0,25.075,30.75,30.5525
5251,7.585,0,25.315,30.5875,30.67
5252,7.605,0,25.2475,30.3825,30.79
5253,7.645,0,25.275,30.2825,30.6625
5254,7.625,0,25.165,30.3025,30.6925
5255,7.635,0,25.2525,30.2475,30.85
5256,7.6475,0,25.255,30.22,30.9675
5257,7.585,0,25.31,30.145,31.1975
5258,7.5425,0,25.225,30.09,31.29
5259,7.4925,0,25.26,29.8775,31.4925
5260,7.4525,0,25.28,29.75,31.6225
5261,7.4425,0,25.3575,29.6525,31.5875
5262,7.32,0,25.295,29.5625,31.66
5263,7.3575,0,25.385,29.5425,31.7675
5264,7.35,0,25.4275,29.37,31.9075
5265,7.39,0,25.3575,29.3525,31.9425
5266,7.35,0,25.24,29.25,32.0875
5267,7.3425,0,25.165,29.1025,32.22
5268,7.2325,0,25.185,29.19,32.4675
5269,7.1975,0,25.1825,28.91,32.6475
5270,7.1775,0,25.1675,28.925,32.615
5271,7.225,0,25.24,28.95,32.6125
5272,7.1725,0,25.2625,28.865,32.765
5273,7.1475,0,25.31,28.82,32.8325
5274,7.155,0,25.3625,28.7,32.8575
5275,7.0225,0,25.375,28.7425,32.8575
5276,6.9725,0,25.2625,28.6775,33.0625
5277,6.9,0,25.235,28.51,33.1025
5278,6.875,0,25.0975,28.5125,33.21
5279,6.83,0,25.065,28.4675,33.4325
5280,6.73,0,25.035,28.2875,33.5425
5281,6.5925,0,25.1025,28.21,33.7925
5282,6.635,0,25.0675,28.1625,33.925
5283,6.6425,0,25.0675,27.9925,33.9525
5284,6.605,0,24.86,28.01,34.095
5285,6.5975,0,24.8475,28.055,34.28
5286,6.535,0,24.785,28.0425,34.2975
5287,6.49,0,24.6825,28.2325,34.49
5288,6.435,0,24.545,28.1925,34.5525
5289,6.3625,0,24.4875,28.0425,34.7475
5290,6.34,0,24.4425,27.9275,34.9775
5291,6.3325,0,24.3875,27.7975,35.185
5292,6.335,0,24.3175,27.955,35.27
5293,6.31,0,24.2625,28.0725,35.185
5294,6.34,0,24.3225,28.145,35.2125
5295,6.3275,0,24.1375,28.21,35.15
5296,6.2925,0,24.0125,28.285,35.28
5297,6.245,0,23.99,28.2575,35.3
5298,6.2525,0,24.0275,28.275,35.3375
5299,6.2275,0,23.98,28.3725,35.325
5300,6.2025,0,23.9625,28.4125,35.1675
5301,6.1975,0,24.0625,28.5825,35.1125
5302,6.17,0,24.1325,28.685,35.1375
5303,6.1125,0,24.2225,28.545,35.155
5304,6.1175,0,24.3675,28.7,34.9875
5305,6.085,0,24.3125,28.93,34.825
5306,6.0375,0,24.3775,28.925,34.82
5307,5.9925,0,24.2875,29.16,34.6725
5308,5.8975,0,24.2275,29.2525,34.49
5309,5.82,0,24.2875,29.295,34.5075
5310,5.7775,0,24.1825,29.46,34.4625
5311,5.6925,0,24.1325,29.5625,34.41
5312,5.6875,0,24.2225,29.7475,34.33
5313,5.645,0,24.01,29.9325,34.2125
5314,5.57,0,23.9675,30.2675,34.1725
5315,5.575,0,23.8925,30.465,34.115
5316,5.575,0,23.8575,30.5975,34.055
5317,5.5125,0,23.7025,30.8925,34.035
5318,5.425,0,23.525,31.0875,33.8825
5319,5.405,0,23.4575,31.37,33.7525
5320,5.4325,0,23.435,31.5425,33.63
5321,5.355,0,23.325,31.7325,33.4325
5322,5.315,0,23.29,32.0425,33.24
5323,5.335,0,23.1425,32.3525,33.09
5324,5.3,0,23.02,32.575,32.935
5325,5.2875,0,22.8975,32.79,32.8425
5326,5.2325,0,22.7425,33.09,32.7
5327,5.2525,0,22.6975,33.3375,32.71
5328,5.1875,0,22.41,33.7375,32.665
5329,5.15,0,22.3725,33.825,32.6525
5330,5.1625,0,22.1225,33.9875,32.5875
5331,5.175,0,21.9125,34.1475,32.4725
5332,5.15,0,21.7475,34.4475,32.4375
5333,5.15,0,21.715,34.6125,32.2675
5334,5.1125,0,21.4875,34.9675,32.1875
5335,5.1675,0,21.4175,35.2375,32.1075
5336,5.155,0,21.4225,35.4575,31.945
5337,5.2425,0,21.28,35.7075,31.6925
5338,5.21,0,21.16,35.93,31.66
5339,5.2825,0,21.04,36.0675,31.6075
5340,5.32,0,20.915,36.2975,31.2425
5341,5.355,0,20.835,36.5675,31.1875
5342,5.325,0,20.8775,36.5425,31.0325
5343,5.3075,0,20.7225,36.7375,30.9275
5344,5.305,0,20.8,36.945,31.05
5345,5.4125,0,20.9,37.005,30.855
5346,5.4325,0,20.9125,37.025,30.785
5347,5.45,0,20.9275,37.02,30.75
5348,5.4875,0,20.8975,37.1725,30.57
5349,5.5675,0,20.9175,37.17,30.5575
5350,5.595,0,20.9925,37.1875,30.38
5351,5.63,0,20.9125,37.27,30.3275
5352,5.6825,0,21.005,37.1175,30.3875
5353,5.72,0,21.07,36.905,30.3675
5354,5.7475,0,21.13,36.775,30.35
5355,5.7975,0,21.085,36.7975,30.2275
5356,5.8375,0,21.2925,36.5925,30.175
5357,5.885,0,21.465,36.5025,30.1775
5358,5.96,0,21.3825,36.4325,30.0875
5359,5.955,0,21.5825,36.46,30.11
5360,6.0025,0,21.5225,36.43,30.02
5361,5.965,0,21.605,36.4525,29.955
5362,6.04,0,21.7325,36.4975,29.7775
5363,6.115,0,21.77,36.41,29.655
5364,6.135,0,21.955,36.5975,29.405
5365,6.225,0,21.895,36.4925,29.2475
5366,6.3025,0,21.815,36.64,29.105
5367,6.405,0,21.9975,36.435,29.055
5368,6.42,0,21.9675,36.4325,29.0475
5369,6.535,0,22.09,36.3525,29.1375
5370,6.655,0,22.1925,36.175,29.1725
5371,6.6425,0,22.2,36.1125,29
5372,6.765,0,22.2775,35.975,29.0175
5373,6.82,0,22.2875,35.8925,29.0325
5374,6.89,0,22.33,35.8175,28.945
5375,6.9925,0,22.3575,35.7475,28.905
5376,7.08,0,22.495,35.595,28.905
5377,7.0975,0,22.7175,35.4175,28.7675
5378,7.1925,0,22.8075,35.3825,28.65
5379,7.2675,0,22.8875,35.3725,28.5925
5380,7.36,0,22.9425,35.2725,28.59
5381,7.455,0,23.1275,34.885,28.5
5382,7.515,0,23.3,34.7375,28.435
5383,7.52,0,23.49,34.6225,28.3525
5384,7.625,0,23.505,34.3775,28.4075
5385,7.7075,0,23.555,34.2625,28.4225
5386,7.8175,0,23.72,34.035,28.405
5387,7.8675,0,23.9175,33.77,28.34
5388,7.93,0,23.9425,33.615,28.3675
5389,7.9725,0,24.12,33.235,28.575
5390,8.1475,0,24.215,32.9275,28.54
5391,8.23,0,24.3225,32.8525,28.525
5392,8.3375,0,24.55,32.6825,28.4075
5393,8.4175,0,24.695,32.2075,28.48
5394,8.4925,0,24.72,31.9175,28.58
5395,8.5125,0,24.9425,31.5675,28.73
5396,8.5525,0,25.04,31.46,28.8225
5397,8.605,0,25.205,31.23,28.925
5398,8.7025,0,25.27,30.985,28.92
5399,8.685,0,25.1825,30.9025,29.02
5400,8.75,0,25.3025,30.775,29.18
5401,8.7225,0,25.29,30.59,29.1725
5402,8.71,0,25.2725,30.525,29.34
5403,8.615,0,25.4275,30.3325,29.4075
5404,8.69,0,25.36,30.16,29.6275
5405,8.665,0,25.4775,30.0775,29.575
5406,8.675,0,25.555,29.8425,29.6525
5407,8.65,0,25.465,29.8225,29.81
5408,8.6425,0,25.4475,29.9125,29.795
5409,8.6275,0,25.3925,29.9125,30.06
5410,8.52,0,25.3675,29.8325,30.2075
5411,8.4525,0,25.3975,29.7725,30.2425
5412,8.41,0,25.3175,29.7175,30.4575
5413,8.2825,0,25.255,29.6175,30.5625
5414,8.23,0,25.2825,29.5025,30.655
5415,8.18,0,25.275,29.5675,30.7825
5416,8.1275,0,25.3475,29.48,30.8725
5417,8.03,0,25.4025,29.3625,31.015
5418,8.0225,0,25.3575,29.2975,31.255
5419,8,0,25.32,29.355,31.325
5420,7.9625,0,25.275,29.285,31.37
5421,7.885,0,25.2375,29.25,31.5925
5422,7.7975,0,25.205,29.22,31.6625
5423,7.6675,0,25.0825,29.2125,31.7675
5424,7.6475,0,25.08,29.2875,31.77
5425,7.6625,0,25.19,29.1975,31.755
5426,7.67,0,25.1425,29.08,31.96
5427,7.6275,0,25.2375,29.09,32.05
5428,7.57,0,25.0925,29.015,32.1525
5429,7.4775,0,25.0675,29.045,32.3575
5430,7.405,0,25.0775,29.0575,32.5025
5431,7.3425,0,24.8775,29.0375,32.5425
5432,7.25,0,24.7425,29.33,32.675
5433,7.1475,0,24.6475,29.365,32.75
5434,7.05,0,24.625,29.3525,32.755
5435,7.0775,0,24.525,29.5225,32.935
5436,7.0275,0,24.4425,29.47,32.98
5437,6.885,0,24.3125,29.715,33.04
5438,6.8025,0,24.2475,29.8025,33.125
5439,6.71,0,24.2575,29.9225,33.3575
5440,6.6875,0,24.15,29.8775,33.5025
5441,6.6275,0,24.0025,29.8325,33.7375
5442,6.575,0,23.93,29.8875,33.765
5443,6.45,0,23.8825,30.005,33.9075
5444,6.37,0,23.6975,30.015,33.965
5445,6.3425,0,23.67,30.0075,34.005
5446,6.3025,0,23.54,30.0775,34.22
5447,6.195,0,23.3325,30.23,34.46
5448,6.095,0,23.2525,30.135,34.6625
5449,6.0125,0,23.24,30.17,34.69
5450,5.9325,0,23.2525,30.2375,34.7225
5451,5.7525,0,23.14,30.2225,34.9
5452,5.6875,0,23.025,30.325,34.8775
5453,5.53,0,22.855,30.58,34.89
5454,5.42,0,22.805,30.68,34.925
5455,5.39,0,22.7475,30.825,35.0125
5456,5.275,0,22.7225,31.03,35.13
5457,5.17,0,22.69,30.9625,35.19
5458,5.06,0,22.5975,31.075,35.1225
5459,4.9625,0,22.625,31.215,35.2325
5460,4.9175,0,22.5175,31.3525,35.3525
5461,4.825,0,22.4,31.395,35.4275
5462,4.74,0,22.3575,31.4775,35.4525
5463,4.7,0,22.3025,31.5175,35.275
5464,4.645,0,22.3075,31.62,35.21
5465,4.6075,0,22.2375,31.735,35.145
5466,4.5425,0,22.2575,31.9425,35.1675
5467,4.52,0,22.1475,31.925,35.0725
5468,4.4625,0,22.1925,32.02,34.97
5469,4.43,0,22.215,32.235,35.0475
5470,4.455,0,22.035,32.34,35.12
5471,4.4325,0,21.9475,32.37,35.16
5472,4.3875,0,21.9075,32.5225,34.9725
5473,4.36,0,21.9825,32.7075,34.97
5474,4.345,0,21.915,32.88,34.8775
5475,4.31,0,21.81,32.935,34.965
5476,4.2725,0,21.7675,33.0275,34.8175
5477,4.2125,0,21.785,33.235,34.545
5478,4.2125,0,21.755,33.2925,34.5975
5479,4.155,0,21.815,33.6025,34.455
5480,4.06,0,21.795,33.74,34.23
5481,4.0525,0,21.9025,33.735,33.995
5482,4.0825,0,21.9375,34.055,33.8925
5483,4.045,0,21.7825,34.1325,33.725
5484,4.05,0,21.88,34.245,33.6075
5485,4.095,0,21.9825,34.3425,33.435
5486,4.195,0,21.985,34.44,33.2675
5487,4.2025,0,22.04,34.4525,33.095
5488,4.26,0,22.115,34.3775,32.9725
5489,4.3375,0,22.1325,34.605,32.725
5490,4.34,0,22.14,34.64,32.69
5491,4.425,0,22.25,34.5425,32.58
5492,4.495,0,22.2525,34.6425,32.4425
5493,4.51,0,22.35,34.77,32.28
5494,4.5425,0,22.2475,34.92,32.1725
5495,4.585,0,22.2275,34.99,32.06
5496,4.61,0,22.3475,34.9825,31.86
5497,4.69,0,22.26,35.1025,31.74
5498,4.77,0,22.3225,35.2725,31.67
5499,4.78,0,22.35,35.23,31.57
5500,4.76,0,22.3675,35.325,31.4375
5501,4.82,0,22.395,35.365,31.46
5502,4.8625,0,22.4575,35.4175,31.435
5503,4.905,0,22.4175,35.5,31.315
5504,4.95,0,22.5075,35.4675,31.1925
5505,4.96,0,22.5975,35.445,31.0225
5506,5.0025,0,22.6625,35.4825,30.79
5507,5.0575,0,22.5525,35.6,30.625
5508,5.0575,0,22.5325,35.6275,30.6475
5509,5.1575,0,22.605,35.675,30.625
5510,5.2225,0,22.53,35.7625,30.5725
5511,5.285,0,22.5075,35.64,30.44
5512,5.2725,0,22.51,35.625,30.425
5513,5.325,0,22.5525,35.8,30.405
5514,5.4375,0,22.55,35.835,30.3125
5515,5.4825,0,22.45,35.81,30.115
5516,5.5675,0,22.5125,35.735,30.0825
5517,5.6525,0,22.5725,35.72,29.985
5518,5.6725,0,22.6725,35.59,29.9175
5519,5.7925,0,22.69,35.605,29.825
5520,5.7825,0,22.6025,35.75,29.8275
5521,5.835,0,22.645,35.7525,29.7875
5522,5.955,0,22.525,35.6825,29.8775
5523,6.01,0,22.61,35.625,29.9925
5524,6.0575,0,22.4825,35.4225,30.005
5525,6.1525,0,22.4475,35.3725,30.0125
5526,6.265,0,22.3925,35.2475,30.185
5527,6.31,0,22.365,35.1775,30.21
5528,6.36,0,22.285,35.2525,30.3175
5529,6.4225,0,22.2675,35.1425,30.36
5530,6.5,0,22.1825,35.0175,30.21
5531,6.585,0,22.1525,34.9475,30.36
5532,6.6525,0,22.18,34.8625,30.4325
5533,6.6525,0,22.06,34.785,30.5
5534,6.7325,0,22.0725,34.615,30.715
5535,6.8175,0,22.095,34.6125,30.7225
5536,6.8475,0,22.0775,34.605,30.7875
5537,6.8475,0,22.1075,34.2525,30.8875
5538,6.9475,0,21.9275,34.185,30.7775
5539,7.105,0,21.9175,34.0975,30.8025
5540,7.1375,0,21.8675,34.1725,30.955
5541,7.2875,0,21.94,34.03,30.845
5542,7.35,0,21.9075,33.945,30.8175
5543,7.43,0,21.8425,33.8925,30.9275
5544,7.48,0,21.7975,33.7425,30.985
5545,7.5425,0,21.705,33.59,30.925
5546,7.6525,0,21.855,33.5225,31.0175
5547,7.6825,0,21.805,33.395,31.03
5548,7.6775,0,21.9325,33.27,31.105
5549,7.7125,0,21.845,33.355,31.165
5550,7.715,0,21.805,33.2,31.2625
5551,7.73,0,21.91,33.145,31.3375
5552,7.7525,0,21.9275,32.9875,31.365
5553,7.8175,0,21.9825,32.865,31.47
5554,7.8775,0,21.94,32.7475,31.5525
5555,7.8975,0,21.93,32.6625,31.65
5556,7.9375,0,21.855,32.5,31.8525
5557,8.0125,0,21.8575,32.4225,32.0075
5558,8.045,0,21.8175,32.2175,31.905
5559,8.0425,0,21.74,32.055,32.0525
5560,8.1275,0,21.785,31.895,32.3625
5561,8.19,0,21.885,31.8375,32.1875
5562,8.245,0,21.9075,31.685,32.2625
5563,8.355,0,21.9575,31.5925,32.34
5564,8.32,0,21.84,31.5675,32.39
5565,8.4175,0,21.7975,31.3525,32.4925
5566,8.3975,0,21.82,31.15,32.675
5567,8.41,0,21.8525,30.975,32.7575
5568,8.405,0,21.9125,30.82,32.8425
5569,8.41,0,21.975,30.7625,32.9925
5570,8.3725,0,21.8375,30.5575,33.08
5571,8.385,0,21.855,30.55,33.2075
5572,8.3375,0,21.8675,30.58,33.2675
5573,8.3775,0,21.77,30.5625,33.29
5574,8.29,0,21.78,30.6725,33.4675
5575,8.2825,0,21.81,30.7025,33.5025
5576,8.245,0,21.7525,30.67,33.44
5577,8.2125,0,21.79,30.8025,33.545
5578,8.1275,0,21.835,30.6275,33.7825
5579,8.07,0,21.7525,30.545,33.8375
5580,8.0125,0,21.71,30.555,33.9775
5581,7.93,0,21.725,30.5625,34.035
5582,7.87,0,21.695,30.4475,34.18
5583,7.77,0,21.6325,30.4225,34.3025
5584,7.67,0,21.7225,30.3325,34.37
5585,7.5475,0,21.7125,30.4925,34.375
5586,7.4725,0,21.66,30.4375,34.5175
5587,7.4,0,21.605,30.435,34.5025
5588,7.3025,0,21.75,30.58,34.5525
5589,7.1525,0,21.805,30.6575,34.57
5590,7.0425,0,21.72,30.7725,34.66
5591,6.9525,0,21.6425,30.995,34.55
5592,6.8475,0,21.5925,31.045,34.585
5593,6.7325,0,21.515,31.27,34.5975
5594,6.66,0,21.5975,31.25,34.5425
5595,6.5825,0,21.6,31.3875,34.48
5596,6.5425,0,21.6425,31.4,34.535
5597,6.4425,0,21.6925,31.43,34.385
5598,6.39,0,21.82,31.625,34.39
5599,6.3025,0,21.8375,31.635,34.305
5600,6.165,0,21.775,31.8275,34.155
5601,6.125,0,21.88,32.025,34.09
5602,6.0575,0,21.905,32.1725,34.1
5603,6.0425,0,21.89,32.3725,34.0025
5604,6.0025,0,21.8725,32.41,33.9375
5605,5.935,0,21.82,32.5725,33.9
5606,5.84,0,21.845,32.72,33.845
5607,5.735,0,21.8225,32.8375,33.8475
5608,5.7,0,21.855,32.9825,33.66
5609,5.6325,0,21.815,33.18,33.5425
5610,5.6325,0,21.8575,33.3025,33.35
5611,5.6,0,21.8775,33.32,33.3925
5612,5.535,0,21.9325,33.53,33.35
5613,5.5425,0,21.955,33.6525,33.2
5614,5.4575,0,21.965,33.77,33.0425
5615,5.4275,0,22.1075,33.785,32.915
5616,5.435,0,22.0975,33.8025,32.8275
5617,5.455,0,22.1825,33.6925,32.7775
5618,5.4575,0,22.145,33.8275,32.725
5619,5.4225,0,22.15,33.885,32.6525
5620,5.4525,0,22.1325,33.9925,32.55
5621,5.4325,0,22.0725,34.0975,32.44
5622,5.405,0,22.055,34.1325,32.405
5623,5.4375,0,22.2125,34.345,32.1925
5624,5.4825,0,22.4025,34.32,31.8825
5625,5.4825,0,22.47,34.375,31.785
5626,5.5,0,22.645,34.4075,31.5925
5627,5.465,0,22.7175,34.4875,31.2625
5628,5.45,0,22.855,34.52,31.2725
5629,5.4925,0,22.78,34.715,31.1875
5630,5.52,0,22.84,34.72,31.2
5631,5.5675,0,22.8875,34.7575,31.0725
5632,5.5625,0,22.89,34.8175,30.9175
5633,5.5925,0,22.855,34.7725,30.9
5634,5.615,0,22.7925,34.8975,30.75
5635,5.6025,0,22.93,34.97,30.725
5636,5.6575,0,22.84,34.9625,30.5875
5637,5.7225,0,23.05,35.14,30.465
5638,5.7,0,23.145,35.0475,30.41
5639,5.7375,0,23.275,34.9475,30.295
5640,5.765,0,23.3425,34.9,30.095
5641,5.7575,0,23.4475,34.965,29.985
5642,5.76,0,23.52,35.025,29.7375
5643,5.76,0,23.6175,35.1,29.5625
5644,5.7625,0,23.725,35.2225,29.6
5645,5.735,0,23.6875,35.2,29.525
5646,5.755,0,23.8,35.155,29.4425
5647,5.8025,0,23.79,35.2475,29.3725
5648,5.83,0,23.8125,35.205,29.3625
5649,5.8775,0,23.8125,35.1775,29.295
5650,5.83,0,23.82,35.1525,29.3075
5651,5.81,0,23.8975,35.12,29.3875
5652,5.8075,0,23.8825,35.1325,29.285
5653,5.8575,0,23.9725,35.1425,29.2275
5654,5.8875,0,24.0675,34.9875,29.1725
5655,5.89,0,24.1575,34.82,29.365
5656,5.89,0,24.1075,34.675,29.25
5657,5.865,0,24.3,34.7475,29.265
5658,5.87,0,24.355,34.6725,29.285
5659,5.895,0,24.3325,34.67,29.24
5660,5.99,0,24.4525,34.5425,29.1
5661,6.025,0,24.425,34.315,29.07
5662,6.09,0,24.5025,34.185,29.2725
5663,6.18,0,24.6625,34.05,29.3275
5664,6.24,0,24.67,33.895,29.3275
5665,6.32,0,24.7375,33.8075,29.1975
5666,6.3875,0,24.7175,33.6075,29.22
5667,6.3375,0,24.9025,33.55,29.2725
5668,6.3975,0,25.055,33.405,29.2725
5669,6.4,0,25.23,33.1225,29.1975
5670,6.415,0,25.3525,32.995,29.29
5671,6.4275,0,25.43,32.8725,29.415
5672,6.465,0,25.575,32.7175,29.2575
5673,6.4975,0,25.535,32.6075,29.2275
5674,6.5825,0,25.6875,32.465,29.2625
5675,6.6,0,25.86,32.41,29.0975
5676,6.66,0,26.0575,32.2225,29.1825
5677,6.7125,0,26.18,32.21,29.0025
5678,6.7525,0,26.3175,31.995,28.9675
5679,6.7875,0,26.385,31.82,28.92
5680,6.82,0,26.445,31.7975,28.94
5681,6.8725,0,26.585,31.685,28.9925
5682,6.9,0,26.6325,31.5325,29.0575
5683,6.925,0,26.75,31.3775,28.93
5684,6.9275,0,26.865,31.3,28.9725
5685,6.93,0,27.0475,31.17,28.925
5686,6.945,0,27.1375,31.1275,28.8475
5687,6.965,0,27.3675,31.1375,28.74
5688,6.98,0,27.5025,31.005,28.685
5689,7.02,0,27.6275,30.985,28.605
5690,7.03,0,27.76,30.7925,28.4625
5691,7.0325,0,27.67,30.75,28.4975
5692,7.0975,0,27.7925,30.7375,28.485
