mcs,s1,s2,s3
71546,30.0316,30.9583,29.0864
71547,30.0748,30.9648,29.0814
71548,30.1284,30.9134,29.0539
71549,30.1514,30.8822,29.0545
71550,30.1569,30.8709,29.0723
71551,30.1861,30.8686,29.0766
71552,30.2269,30.8359,29.0659
71553,30.2605,30.7942,29.05
71554,30.2577,30.7792,29.0403
71555,30.2905,30.7481,29.0375
71556,30.3406,30.737,29.0245
71557,30.3566,30.7367,29.022
71558,30.3869,30.7248,29.0011
71559,30.4084,30.7013,29.0047
71560,30.4345,30.6723,29.0141
71561,30.4486,30.6328,29.0523
71562,30.5083,30.5642,29.0737
71563,30.5092,30.5225,29.0591
71564,30.5473,30.5145,29.0739
71565,30.5786,30.4553,29.0439
71566,30.6039,30.4494,29.0464
71567,30.6484,30.4127,29.0755
71568,30.6703,30.3742,29.0447
71569,30.7069,30.3683,29.0355
71570,30.7127,30.3309,29.0445
71571,30.7159,30.2945,29.0697
71572,30.7327,30.3013,29.1123
71573,30.7606,30.253,29.1572
71574,30.7603,30.2275,29.1773
71575,30.7702,30.1878,29.1742
71576,30.7759,30.1655,29.175
71577,30.7736,30.1414,29.1783
71578,30.7914,30.1028,29.1934
71579,30.8395,30.0434,29.1963
71580,30.8488,29.9861,29.2028
71581,30.8312,29.9459,29.1928
71582,30.8677,29.9108,29.1758
71583,30.878,29.8839,29.2114
71584,30.8941,29.832,29.248
71585,30.8834,29.81,29.2609
71586,30.8969,29.7869,29.3016
71587,30.9039,29.75,29.293
71588,30.9177,29.7111,29.3317
71589,30.9387,29.7069,29.3377
71590,30.932,29.6816,29.3414
71591,30.9497,29.6384,29.3644
71592,31.0005,29.6081,29.4016
71593,30.9923,29.5508,29.4308
71594,30.9925,29.5306,29.487
71595,31.0138,29.5039,29.5291
71596,31.0273,29.4859,29.5413
71597,31.0447,29.4308,29.5672
71598,31.012,29.3858,29.5584
71599,31.0425,29.3723,29.5583
71600,31.0733,29.3347,29.6009
71601,31.0956,29.2697,29.63
71602,31.0611,29.2587,29.6236
71603,31.0708,29.247,29.6463
71604,31.0922,29.2448,29.6541
71605,31.1047,29.2155,29.6811
71606,31.0947,29.2153,29.6986
71607,31.1136,29.1869,29.7536
71608,31.1016,29.1623,29.7842
71609,31.1434,29.1583,29.8148
71610,31.163,29.1309,29.8352
71611,31.1394,29.0819,29.8477
71612,31.1189,29.035,29.8613
71613,31.0945,29.0084,29.9119
71614,31.0825,28.9939,29.9341
71615,31.0855,28.9755,29.9783
71616,31.0566,28.9452,29.9931
71617,31.0353,28.9434,30.0195
71618,31.063,28.9092,30.0403
71619,31.037,28.8942,30.0869
71620,31.0081,28.8695,30.1353
71621,31.0147,28.8356,30.1631
71622,31.0188,28.8075,30.227
71623,31.0192,28.7928,30.2484
71624,31.0297,28.7552,30.2875
71625,31.0095,28.7202,30.3134
71626,31.0072,28.7272,30.3287
71627,30.9739,28.7517,30.3364
71628,30.96,28.7453,30.3906
71629,30.9411,28.7594,30.4459
71630,30.8817,28.7297,30.4691
71631,30.8606,28.7097,30.4963
71632,30.8617,28.653,30.5269
71633,30.8636,28.652,30.5628
71634,30.837,28.6209,30.5798
71635,30.8181,28.6006,30.6152
71636,30.7947,28.6095,30.6411
71637,30.7627,28.6262,30.7092
71638,30.7378,28.6072,30.7409
71639,30.7166,28.6227,30.7619
71640,30.6945,28.6155,30.7895
71641,30.6891,28.6023,30.8113
71642,30.6794,28.5627,30.8344
71643,30.6677,28.552,30.8523
71644,30.6356,28.5519,30.8709
71645,30.6186,28.5756,30.908
71646,30.6058,28.55,30.8895
71647,30.5714,28.5664,30.8914
71648,30.5355,28.5867,30.9106
71649,30.5041,28.6306,30.9031
71650,30.4644,28.6342,30.9459
71651,30.4366,28.6616,30.9669
71652,30.3842,28.6848,30.9766
71653,30.3823,28.6981,30.9731
71654,30.3473,28.6919,30.9488
71655,30.2892,28.7155,30.9675
71656,30.2869,28.7556,30.9289
71657,30.2503,28.8084,30.9337
71658,30.2056,28.8277,30.9447
71659,30.1769,28.8739,30.9759
71660,30.1628,28.8969,30.9748
71661,30.1302,28.9144,30.9794
71662,30.1245,28.942,30.9566
71663,30.1066,28.9762,30.9516
71664,30.0895,29.0216,30.8967
71665,30.07,29.0511,30.8919
71666,30.02,29.0891,30.8908
71667,30.0202,29.1436,30.8866
71668,30.0092,29.173,30.8698
71669,29.9952,29.2191,30.852
71670,29.9761,29.2503,30.8439
71671,29.9456,29.3269,30.807
71672,29.8967,29.3617,30.7588
71673,29.8841,29.3967,30.7403
71674,29.845,29.457,30.7392
71675,29.8184,29.4913,30.7194
71676,29.7991,29.5547,30.6511
71677,29.7516,29.63,30.63
71678,29.6883,29.6967,30.6
71679,29.6697,29.7534,30.5495
71680,29.617,29.8091,30.5131
71681,29.5583,29.8817,30.4972
71682,29.5184,29.9509,30.4909
71683,29.4716,30.0075,30.4786
71684,29.4453,30.0625,30.4497
71685,29.4283,30.1302,30.43
71686,29.372,30.2112,30.3687
71687,29.3355,30.2787,30.3678
71688,29.2806,30.3387,30.3631
71689,29.2083,30.4019,30.3281
71690,29.1675,30.4566,30.3153
71691,29.0948,30.517,30.2952
71692,29.0463,30.5667,30.2948
71693,29.0144,30.6108,30.2803
71694,28.9956,30.6339,30.2528
71695,29.0034,30.66,30.2834
71696,28.9556,30.7241,30.2941
71697,28.9612,30.7356,30.2755
71698,28.9364,30.7877,30.2145
71699,28.9102,30.8345,30.2237
71700,28.8919,30.8872,30.1975
71701,28.863,30.9105,30.1881
71702,28.8322,30.9575,30.1794
71703,28.798,30.9948,30.1386
71704,28.7678,31.0403,30.1478
71705,28.7302,31.0795,30.1342
71706,28.7048,31.0919,30.1467
71707,28.7067,31.1156,30.1602
71708,28.7016,31.1259,30.1273
71709,28.675,31.1517,30.1384
71710,28.688,31.1731,30.1191
71711,28.6505,31.183,30.1461
71712,28.6197,31.1895,30.1502
71713,28.6089,31.1956,30.1366
71714,28.6167,31.2345,30.1463
71715,28.6205,31.2595,30.1372
71716,28.6002,31.2586,30.1384
71717,28.5852,31.2627,30.1066
71718,28.5669,31.2689,30.1298
71719,28.5783,31.2661,30.1098
71720,28.5855,31.265,30.0894
71721,28.6256,31.2855,30.0706
71722,28.6211,31.2961,30.0819
71723,28.6166,31.3106,30.087
71724,28.6172,31.3147,30.0663
71725,28.6298,31.3066,30.0548
71726,28.6228,31.2667,30.0933
71727,28.6302,31.2628,30.0812
71728,28.6695,31.2763,30.0458
71729,28.6989,31.2648,30.032
71730,28.7264,31.2294,30.0289
71731,28.708,31.2244,30.0041
71732,28.7752,31.2167,29.9859
71733,28.7981,31.2298,29.9594
71734,28.8228,31.2163,29.9352
71735,28.8541,31.1958,29.923
71736,28.8897,31.1672,29.9266
71737,28.9086,31.1531,29.9142
71738,28.9439,31.1405,29.9103
71739,28.9759,31.133,29.8747
71740,28.9845,31.1487,29.8584
71741,29.0359,31.1189,29.8283
71742,29.02,31.128,29.8272
71743,29.0498,31.125,29.8309
71744,29.0692,31.1131,29.8005
71745,29.1034,31.1264,29.7911
71746,29.1177,31.0948,29.7459
71747,29.1752,31.0714,29.7494
71748,29.2306,31.0455,29.7673
71749,29.232,31.0294,29.7706
71750,29.2942,31.0139,29.7527
71751,29.3117,31.0188,29.7333
71752,29.3431,30.99,29.7161
71753,29.4156,30.9522,29.6883
71754,29.4398,30.9261,29.697
71755,29.4697,30.9205,29.695
71756,29.4803,30.9091,29.67
71757,29.4908,30.8825,29.7028
71758,29.5272,30.8402,29.7395
71759,29.5725,30.8034,29.723
71760,29.6378,30.7688,29.7073
71761,29.6888,30.7292,29.7373
71762,29.6933,30.6991,29.748
71763,29.7192,30.6456,29.737
71764,29.7452,30.6217,29.7273
71765,29.7594,30.6036,29.7356
71766,29.7984,30.5755,29.7266
71767,29.8364,30.5373,29.705
71768,29.8408,30.5144,29.7183
71769,29.8583,30.4609,29.7155
71770,29.8958,30.4397,29.7233
71771,29.953,30.375,29.7203
71772,29.9817,30.3639,29.7534
71773,29.9892,30.3387,29.7256
71774,30.0241,30.3095,29.6939
71775,30.043,30.29,29.7025
71776,30.0856,30.2692,29.7003
71777,30.1231,30.2664,29.6739
71778,30.1548,30.2237,29.6931
71779,30.1973,30.2084,29.6958
71780,30.2125,30.1925,29.7098
71781,30.2152,30.152,29.6892
71782,30.2242,30.1481,29.6789
71783,30.2672,30.1456,29.702
71784,30.2934,30.1347,29.6628
71785,30.2683,30.1298,29.6917
71786,30.2808,30.1167,29.6953
71787,30.2842,30.1197,29.7522
71788,30.2591,30.0977,29.7659
71789,30.2484,30.068,29.7648
71790,30.2519,30.0059,29.7848
71791,30.2506,29.98,29.82
71792,30.2631,29.963,29.8409
71793,30.2794,29.9691,29.8362
71794,30.2728,29.9858,29.8834
71795,30.2492,29.9919,29.8855
71796,30.2728,29.9916,29.8909
71797,30.25,30.0045,29.9059
71798,30.2394,29.9625,29.9164
71799,30.2114,29.9898,29.9564
71800,30.1931,29.9548,29.9691
71801,30.1956,29.9727,29.958
71802,30.2069,29.967,29.9597
71803,30.1495,29.9786,29.99
71804,30.1248,29.9558,30.0202
71805,30.0922,29.9689,30.0684
71806,30.0752,29.9523,30.0803
71807,30.0652,29.9569,30.1083
71808,30.0409,29.9763,30.1277
71809,30.0373,29.9964,30.1605
71810,30.0364,29.9959,30.178
71811,30.0198,29.9639,30.183
71812,29.9902,29.9709,30.2189
71813,29.9697,30.0023,30.2094
71814,29.9816,30.0237,30.2069
71815,29.9522,30.0169,30.2381
71816,29.9508,30.0325,30.247
71817,29.9283,30.0159,30.2502
71818,29.9109,30.0197,30.2436
71819,29.8766,30.0237,30.2727
71820,29.8552,30.0169,30.2909
71821,29.8391,30.0205,30.2972
71822,29.8127,30.0303,30.2852
71823,29.7867,30.0413,30.2977
71824,29.7755,30.0525,30.3256
71825,29.7858,30.0781,30.3211
71826,29.7658,30.0498,30.3125
71827,29.7442,30.0172,30.3097
71828,29.7463,30.0242,30.3341
71829,29.733,30.013,30.3366
71830,29.7086,30.0247,30.3527
71831,29.7083,30.0158,30.3603
71832,29.7083,30.0331,30.373
71833,29.7048,30.0142,30.4061
71834,29.6947,29.9881,30.4083
71835,29.6736,29.9747,30.4323
71836,29.645,29.9866,30.4561
71837,29.6262,30.0214,30.4741
71838,29.5852,30.0259,30.4692
71839,29.5583,30.03,30.4658
71840,29.5222,30.0314,30.4639
71841,29.5025,30.0292,30.4998
71842,29.477,30.0278,30.5141
71843,29.4309,30.02,30.5488
71844,29.4077,30.0308,30.5606
71845,29.4119,30.0156,30.592
71846,29.4039,30.0019,30.5678
71847,29.4073,30.0123,30.5894
71848,29.4023,30.0117,30.5956
71849,29.3588,30.023,30.5613
71850,29.3466,30.0336,30.5622
71851,29.3405,30.0502,30.58
71852,29.3134,30.0569,30.5684
71853,29.3245,30.0927,30.5442
71854,29.2867,30.1236,30.5281
71855,29.2784,30.1531,30.5492
71856,29.2678,30.1661,30.5459
71857,29.2583,30.1884,30.5311
71858,29.2375,30.2064,30.5148
71859,29.2183,30.2058,30.5241
71860,29.192,30.2439,30.5286
71861,29.1683,30.2533,30.5189
71862,29.15,30.3133,30.5133
71863,29.1377,30.3695,30.4936
71864,29.1078,30.3747,30.4902
71865,29.0822,30.4084,30.4917
71866,29.1119,30.417,30.4727
71867,29.0938,30.4189,30.4555
71868,29.0739,30.4417,30.4327
71869,29.0958,30.4709,30.4039
71870,29.1106,30.5091,30.3748
71871,29.088,30.5472,30.3425
71872,29.0637,30.6105,30.358
71873,29.0628,30.6377,30.308
71874,29.0573,30.6683,30.2459
71875,29.0561,30.7352,30.208
71876,29.0459,30.7725,30.1761
71877,29.0347,30.8167,30.1495
71878,29.0341,30.882,30.1377
71879,29.0438,30.9116,30.0903
71880,29.0034,30.9641,30.0403
71881,29.0312,30.9892,30.0136
71882,29.022,31.0427,29.9467
71883,29.0134,31.0489,29.892
71884,29.0175,31.0772,29.8633
71885,28.998,31.1283,29.8398
71886,29.0023,31.1506,29.797
71887,29.0089,31.2184,29.7745
71888,28.9808,31.2684,29.7725
71889,28.973,31.2953,29.7642
71890,28.9156,31.3402,29.7466
71891,28.8906,31.393,29.7156
71892,28.9059,31.4348,29.6744
71893,28.8702,31.495,29.6583
71894,28.8331,31.5253,29.6219
71895,28.8261,31.5795,29.6158
71896,28.8092,31.6148,29.5836
71897,28.8075,31.6345,29.545
71898,28.7897,31.6827,29.4998
71899,28.7891,31.7417,29.4531
71900,28.7708,31.7844,29.4202
71901,28.7545,31.8566,29.4187
71902,28.7256,31.9216,29.3631
71903,28.7162,31.9834,29.3356
71904,28.7083,31.9956,29.3355
71905,28.6755,32.038,29.3008
71906,28.6294,32.0823,29.2953
71907,28.5891,32.1156,29.2648
71908,28.6116,32.1492,29.2491
71909,28.5908,32.1408,29.235
71910,28.5728,32.1334,29.2284
71911,28.5363,32.1595,29.2369
71912,28.5155,32.2131,29.1995
71913,28.5275,32.2659,29.2072
71914,28.5167,32.3016,29.1745
71915,28.5094,32.3306,29.1648
71916,28.5372,32.3295,29.1583
71917,28.5403,32.3461,29.1202
71918,28.54,32.3452,29.1216
71919,28.5344,32.3617,29.1116
71920,28.5361,32.3659,29.1281
71921,28.5452,32.4094,29.1119
71922,28.5952,32.4094,29.0755
71923,28.627,32.4027,29.0653
71924,28.6189,32.3678,29.083
71925,28.6569,32.3492,29.0702
71926,28.6603,32.3503,29.0797
71927,28.6703,32.3569,29.0922
71928,28.7106,32.2955,29.1103
71929,28.7217,32.2667,29.1028
71930,28.7353,32.2336,29.1106
71931,28.7808,32.2313,29.1102
71932,28.792,32.2411,29.1219
71933,28.8025,32.1984,29.1283
71934,28.853,32.175,29.1152
71935,28.8956,32.1483,29.0984
71936,28.9058,32.0981,29.1219
71937,28.9116,32.0642,29.1053
71938,28.9516,32.0145,29.0786
71939,29.0058,32.0252,29.0748
71940,29.0122,32.0078,29.1066
71941,29.0377,31.9845,29.0661
71942,29.0803,31.9214,29.0794
71943,29.1164,31.8772,29.0709
71944,29.1847,31.8558,29.0609
71945,29.2075,31.7989,29.0516
71946,29.2378,31.7592,29.0425
71947,29.2523,31.762,29.0289
71948,29.3047,31.7264,29.0302
71949,29.355,31.6825,29.0025
71950,29.4148,31.6553,29.0095
71951,29.4703,31.6152,29.0334
71952,29.5578,31.5686,29.0011
71953,29.6123,31.5311,28.9989
71954,29.6634,31.4895,29.0055
71955,29.7459,31.4445,28.9778
71956,29.7748,31.3848,28.9358
71957,29.8328,31.3228,28.9042
71958,29.8681,31.2783,28.8902
71959,29.8963,31.2361,28.8867
71960,29.9452,31.2081,28.8856
71961,29.9831,31.2002,28.8886
71962,30.0108,31.1289,28.8745
71963,30.0522,31.0841,28.8866
71964,30.0894,31.1058,28.8689
71965,30.1534,31.0939,28.8366
71966,30.172,31.0531,28.8428
71967,30.2178,31.0281,28.8364
71968,30.272,31.0164,28.8122
71969,30.3236,30.9745,28.8022
71970,30.3484,30.9442,28.8434
71971,30.36,30.9312,28.8303
71972,30.4077,30.9036,28.7538
71973,30.4444,30.8609,28.7613
71974,30.4747,30.843,28.7478
71975,30.5159,30.7878,28.705
71976,30.5323,30.7763,28.695
71977,30.5717,30.7256,28.6962
71978,30.6053,30.7019,28.6942
71979,30.6192,30.7147,28.7005
71980,30.6605,30.6673,28.6911
71981,30.69,30.6409,28.6955
71982,30.7127,30.6209,28.6855
71983,30.7727,30.6245,28.6477
71984,30.8169,30.6206,28.6662
71985,30.8291,30.5906,28.6847
71986,30.8578,30.5455,28.7083
71987,30.8706,30.5125,28.703
71988,30.8903,30.5083,28.7058
71989,30.918,30.4958,28.6864
71990,30.9016,30.5058,28.6884
71991,30.9159,30.5094,28.6755
71992,30.9209,30.4872,28.6958
71993,30.9172,30.4452,28.6777
71994,30.9128,30.4422,28.7034
71995,30.9108,30.4258,28.7116
71996,30.927,30.3866,28.755
71997,30.9323,30.3773,28.7459
71998,30.9595,30.382,28.7712
71999,30.9784,30.3697,28.8145
72000,31.0122,30.3266,28.8642
72001,31.0248,30.3122,28.8475
72002,31.0277,30.2831,28.8536
72003,31.0102,30.2405,28.8725
72004,31.0184,30.198,28.8866
72005,31.0139,30.1734,28.9108
72006,31.0202,30.143,28.9488
72007,31.0125,30.1698,28.973
72008,31.0069,30.1497,28.9706
72009,31.0264,30.1667,28.9983
72010,31.0211,30.1372,28.9933
72011,31.0144,30.1041,29.013
72012,31.0347,30.0837,29.0486
72013,31.0264,30.0358,29.0731
72014,31.0308,30.0117,29.0884
72015,31.0061,29.9908,29.1617
72016,30.9847,29.9769,29.2069
72017,30.9545,29.9458,29.2205
72018,30.9353,29.9427,29.2728
72019,30.9366,29.9175,29.3195
72020,30.9288,29.8737,29.3498
72021,30.9264,29.8636,29.3783
72022,30.89,29.8706,29.3856
72023,30.8681,29.8397,29.3923
72024,30.8295,29.8422,29.4441
72025,30.8289,29.7856,29.465
72026,30.8248,29.7594,29.5225
72027,30.8502,29.7131,29.5847
72028,30.8409,29.6747,29.6275
72029,30.822,29.6575,29.6475
72030,30.7803,29.6298,29.7072
72031,30.77,29.6047,29.7295
72032,30.7711,29.5712,29.7622
72033,30.7255,29.5583,29.8072
72034,30.7119,29.5447,29.8417
72035,30.6978,29.5228,29.8731
72036,30.6687,29.458,29.9186
72037,30.597,29.4327,29.9741
72038,30.592,29.4098,30.0178
72039,30.5686,29.4053,30.0377
72040,30.5195,29.3878,30.0467
72041,30.4958,29.3734,30.1248
72042,30.4709,29.3705,30.1959
72043,30.4538,29.3762,30.2219
72044,30.387,29.357,30.295
72045,30.3513,29.3434,30.3209
72046,30.3287,29.2936,30.3767
72047,30.2975,29.2402,30.4594
72048,30.2367,29.2245,30.5098
72049,30.1825,29.2211,30.5842
72050,30.1531,29.1977,30.6177
72051,30.1089,29.192,30.6472
72052,30.0944,29.187,30.7038
72053,30.037,29.1703,30.7411
72054,30.0031,29.1319,30.7995
72055,29.9542,29.1206,30.8255
72056,29.9297,29.1108,30.8989
72057,29.8797,29.1039,30.9555
72058,29.8341,29.1342,30.9962
72059,29.7925,29.1473,31.0489
72060,29.7564,29.1183,31.0617
72061,29.7439,29.1177,31.127
72062,29.7205,29.1067,31.1638
72063,29.6564,29.0714,31.2248
72064,29.647,29.0761,31.2552
72065,29.5988,29.0834,31.3044
72066,29.5747,29.0609,31.3591
72067,29.5327,29.0244,31.3998
72068,29.4925,29.0064,31.4331
72069,29.4812,29.0506,31.4545
72070,29.4381,29.0781,31.477
72071,29.4227,29.0606,31.5131
72072,29.3769,29.0961,31.5409
72073,29.3514,29.0878,31.602
72074,29.3311,29.1017,31.6123
72075,29.3092,29.0944,31.6422
72076,29.2891,29.0822,31.6633
72077,29.3027,29.1028,31.7038
72078,29.2587,29.1136,31.7184
72079,29.2066,29.162,31.7384
72080,29.1717,29.1359,31.7556
72081,29.1539,29.1228,31.7497
72082,29.1619,29.1381,31.7872
72083,29.1709,29.1487,31.7978
72084,29.1533,29.1712,31.7917
72085,29.1444,29.1952,31.807
72086,29.1064,29.1789,31.8091
72087,29.0853,29.2259,31.8267
72088,29.0338,29.2502,31.827
72089,29.0323,29.2773,31.8216
72090,29.0011,29.3191,31.8225
72091,28.968,29.3281,31.8272
72092,28.9262,29.3539,31.842
72093,28.9275,29.3752,31.8075
72094,28.9122,29.4194,31.8027
72095,28.9106,29.4045,31.7727
72096,28.8644,29.4298,31.7995
72097,28.8473,29.4597,31.8086
72098,28.8236,29.4997,31.8063
72099,28.7948,29.5366,31.805
72100,28.7453,29.553,31.7862
72101,28.7356,29.5658,31.7575
72102,28.7156,29.5816,31.7588
72103,28.7212,29.605,31.7478
72104,28.7242,29.658,31.7002
72105,28.7394,29.6823,31.6356
72106,28.7133,29.7069,31.6103
72107,28.7236,29.7623,31.5837
72108,28.7211,29.7905,31.5466
72109,28.672,29.8155,31.5113
72110,28.6827,29.8781,31.4586
72111,28.6577,29.9463,31.4364
72112,28.6455,29.9866,31.4081
72113,28.63,30.0513,31.3912
72114,28.6302,30.0914,31.3573
72115,28.5952,30.1145,31.3505
72116,28.6242,30.1322,31.2739
72117,28.6558,30.1514,31.2339
72118,28.6406,30.178,31.1492
72119,28.6517,30.2366,31.0813
72120,28.6873,30.2684,31.057
72121,28.7103,30.3452,30.9889
72122,28.6848,30.3877,30.9528
72123,28.717,30.4161,30.9298
72124,28.7169,30.4619,30.8508
72125,28.7248,30.5063,30.827
72126,28.7222,30.5514,30.7872
72127,28.7242,30.5764,30.7314
72128,28.7195,30.6045,30.6909
72129,28.7264,30.6073,30.6316
72130,28.757,30.6602,30.5594
72131,28.7909,30.6661,30.5122
72132,28.8077,30.7056,30.5175
72133,28.8175,30.78,30.458
72134,28.8042,30.7877,30.3563
72135,28.8075,30.8494,30.2778
72136,28.805,30.8695,30.2298
72137,28.81,30.9159,30.2227
72138,28.8289,30.9575,30.198
72139,28.8402,30.9944,30.1819
72140,28.8805,31.0412,30.1303
72141,28.86,31.0813,30.0688
72142,28.9042,31.113,30.0386
72143,28.9195,31.0962,30.0145
72144,28.97,31.1098,30.0047
72145,28.967,31.1055,29.9078
72146,29.0048,31.1127,29.8441
72147,29.0192,31.1344,29.8094
72148,29.045,31.1391,29.7469
72149,29.0767,31.1347,29.7141
72150,29.1242,31.1734,29.6438
72151,29.158,31.1853,29.5725
72152,29.1736,31.2066,29.5384
72153,29.2108,31.2411,29.4852
72154,29.2108,31.2559,29.4542
72155,29.2628,31.2792,29.4473
72156,29.2872,31.2877,29.4073
72157,29.3441,31.2973,29.3653
72158,29.3631,31.3027,29.3156
72159,29.3964,31.318,29.2906
72160,29.4352,31.3019,29.2661
72161,29.4467,31.2878,29.2797
72162,29.4522,31.2662,29.2273
72163,29.4806,31.2394,29.2144
72164,29.522,31.2175,29.2117
72165,29.5519,31.1573,29.192
72166,29.5875,31.1428,29.2227
72167,29.6381,31.1145,29.1923
72168,29.6844,31.0458,29.1836
72169,29.7527,31.022,29.1641
72170,29.7766,31.0155,29.1078
72171,29.8294,30.9764,29.1105
72172,29.865,30.9772,29.0808
72173,29.9253,30.9573,29.1072
72174,29.9875,30.9219,29.1103
72175,30.0097,30.8745,29.1002
72176,30.0411,30.8347,29.0858
72177,30.0859,30.7305,29.0886
72178,30.1277,30.7259,29.0859
72179,30.1988,30.678,29.0897
72180,30.235,30.6427,29.0977
72181,30.2467,30.558,29.09
72182,30.2736,30.5358,29.1131
72183,30.3002,30.4848,29.1287
72184,30.3316,30.4677,29.1206
72185,30.3689,30.4369,29.0997
72186,30.415,30.3534,29.1184
72187,30.4375,30.3134,29.1095
72188,30.4908,30.2653,29.1072
72189,30.5342,30.2028,29.0992
72190,30.5787,30.1573,29.108
72191,30.5823,30.11,29.127
72192,30.6225,30.0917,29.1661
72193,30.6225,30.0667,29.1811
72194,30.6352,30.0278,29.1734
72195,30.6541,30.0148,29.1792
72196,30.6703,29.9986,29.1906
72197,30.6889,29.9431,29.213
72198,30.7436,29.9048,29.2494
72199,30.7442,29.8642,29.2678
72200,30.7844,29.7975,29.2959
72201,30.8309,29.7469,29.3291
72202,30.8516,29.7142,29.3683
72203,30.9164,29.7,29.3541
72204,30.9147,29.6833,29.3725
72205,30.9297,29.6384,29.3806
72206,30.9286,29.615,29.392
72207,30.9311,29.5883,29.4158
72208,30.9298,29.5811,29.4444
72209,30.985,29.5673,29.4675
72210,31.0058,29.5377,29.4983
72211,31.0341,29.4959,29.4991
72212,31.0564,29.4544,29.5381
72213,31.0559,29.413,29.5648
72214,31.0425,29.3752,29.6
72215,30.9906,29.348,29.6309
72216,30.975,29.3456,29.6978
72217,30.968,29.3277,29.7263
72218,30.9316,29.3003,29.7808
72219,30.902,29.2959,29.8222
72220,30.8833,29.2759,29.8538
72221,30.8613,29.2792,29.8731
72222,30.8717,29.2689,29.8805
72223,30.8358,29.2614,29.9177
72224,30.81,29.2725,29.942
72225,30.8044,29.2614,29.9903
72226,30.7892,29.2636,30.0038
72227,30.7705,29.238,30.0375
72228,30.7536,29.2281,30.08
72229,30.7427,29.2053,30.065
72230,30.7369,29.1911,30.108
72231,30.7098,29.1691,30.1159
72232,30.6917,29.1455,30.153
72233,30.6684,29.1036,30.1966
72234,30.6069,29.1,30.2634
72235,30.5853,29.0856,30.315
72236,30.5334,29.0795,30.3614
72237,30.5047,29.0892,30.3906
72238,30.4764,29.0772,30.4191
72239,30.4464,29.0947,30.4641
72240,30.4228,29.1062,30.4653
72241,30.393,29.1125,30.4873
72242,30.2872,29.1303,30.5534
72243,30.2547,29.1645,30.5842
72244,30.2336,29.1695,30.6463
72245,30.2028,29.1591,30.657
72246,30.1755,29.1795,30.6505
72247,30.1161,29.2073,30.6819
72248,30.0886,29.2102,30.6825
72249,30.052,29.2162,30.7189
72250,29.9928,29.2212,30.7608
72251,29.9694,29.2206,30.778
72252,29.9181,29.2452,30.8231
72253,29.8575,29.2762,30.8295
72254,29.8114,29.2772,30.8355
72255,29.7805,29.285,30.9025
72256,29.7587,29.292,30.9302
72257,29.7309,29.3295,30.9769
72258,29.7039,29.3595,31.0134
72259,29.6467,29.3833,31.0308
72260,29.6234,29.4205,31.0164
72261,29.5883,29.3916,31.035
72262,29.57,29.4333,31.0592
72263,29.5113,29.4483,31.0717
72264,29.5097,29.4797,31.088
72265,29.5072,29.4956,31.0908
72266,29.4966,29.4941,31.1036
72267,29.4563,29.5587,31.0892
72268,29.4423,29.5739,31.1397
72269,29.3994,29.5897,31.1556
72270,29.3498,29.6009,31.1508
72271,29.2917,29.6297,31.147
72272,29.2581,29.6842,31.1541
72273,29.2219,29.7139,31.1833
72274,29.2009,29.7664,31.1744
